source_id,target_id,relationship,hard,source_basis
EPIC-029,TASK-164,PARENT_CHILD,false,Canonical hierarchy
TASK-133,TASK-164,BLOCKS,true,Issue dependency contract
TASK-139,TASK-164,BLOCKS,true,Issue dependency contract
TASK-164,POST-SUBTASK-150,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-029,TASK-165,PARENT_CHILD,false,Canonical hierarchy
TASK-164,TASK-165,BLOCKS,true,Issue dependency contract
TASK-165,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-029,TASK-166,PARENT_CHILD,false,Canonical hierarchy
TASK-040,TASK-166,BLOCKS,true,Issue dependency contract
TASK-164,TASK-166,BLOCKS,true,Issue dependency contract
TASK-166,POST-SUBTASK-150,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-029,TASK-167,PARENT_CHILD,false,Canonical hierarchy
TASK-164,TASK-167,BLOCKS,true,Issue dependency contract
TASK-167,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-029,TASK-168,PARENT_CHILD,false,Canonical hierarchy
TASK-165,TASK-168,BLOCKS,true,Issue dependency contract
TASK-166,TASK-168,BLOCKS,true,Issue dependency contract
TASK-167,TASK-168,BLOCKS,true,Issue dependency contract
TASK-168,POST-SUBTASK-150,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-030,TASK-169,PARENT_CHILD,false,Canonical hierarchy
TASK-163,TASK-169,BLOCKS,true,Issue dependency contract
TASK-169,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-030,TASK-170,PARENT_CHILD,false,Canonical hierarchy
TASK-169,TASK-170,BLOCKS,true,Issue dependency contract
TASK-170,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-030,TASK-171,PARENT_CHILD,false,Canonical hierarchy
TASK-170,TASK-171,BLOCKS,true,Issue dependency contract
TASK-171,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-030,TASK-172,PARENT_CHILD,false,Canonical hierarchy
TASK-171,TASK-172,BLOCKS,true,Issue dependency contract
TASK-172,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-031,TASK-173,PARENT_CHILD,false,Canonical hierarchy
TASK-162,TASK-173,BLOCKS,true,Issue dependency contract
TASK-173,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-031,TASK-174,PARENT_CHILD,false,Canonical hierarchy
TASK-173,TASK-174,BLOCKS,true,Issue dependency contract
TASK-174,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-031,TASK-175,PARENT_CHILD,false,Canonical hierarchy
TASK-173,TASK-175,BLOCKS,true,Issue dependency contract
TASK-175,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-031,TASK-176,PARENT_CHILD,false,Canonical hierarchy
TASK-174,TASK-176,BLOCKS,true,Issue dependency contract
TASK-175,TASK-176,BLOCKS,true,Issue dependency contract
TASK-176,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-031,TASK-177,PARENT_CHILD,false,Canonical hierarchy
TASK-176,TASK-177,BLOCKS,true,Issue dependency contract
TASK-177,POST-SUBTASK-132,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-031,TASK-178,PARENT_CHILD,false,Canonical hierarchy
TASK-177,TASK-178,BLOCKS,true,Issue dependency contract
TASK-178,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-032,TASK-179,PARENT_CHILD,false,Canonical hierarchy
TASK-178,TASK-179,BLOCKS,true,Issue dependency contract
TASK-179,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-032,TASK-180,PARENT_CHILD,false,Canonical hierarchy
TASK-179,TASK-180,BLOCKS,true,Issue dependency contract
TASK-180,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-032,TASK-181,PARENT_CHILD,false,Canonical hierarchy
TASK-180,TASK-181,BLOCKS,true,Issue dependency contract
TASK-181,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-032,TASK-182,PARENT_CHILD,false,Canonical hierarchy
TASK-180,TASK-182,BLOCKS,true,Issue dependency contract
TASK-182,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-032,TASK-183,PARENT_CHILD,false,Canonical hierarchy
TASK-181,TASK-183,BLOCKS,true,Issue dependency contract
TASK-182,TASK-183,BLOCKS,true,Issue dependency contract
TASK-183,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-032,TASK-184,PARENT_CHILD,false,Canonical hierarchy
TASK-183,TASK-184,BLOCKS,true,Issue dependency contract
TASK-184,POST-SUBTASK-132,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-033,TASK-185,PARENT_CHILD,false,Canonical hierarchy
TASK-185,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-033,TASK-186,PARENT_CHILD,false,Canonical hierarchy
TASK-185,TASK-186,BLOCKS,true,Issue dependency contract
TASK-186,POST-SUBTASK-132,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-033,TASK-187,PARENT_CHILD,false,Canonical hierarchy
TASK-185,TASK-187,BLOCKS,true,Issue dependency contract
TASK-187,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-033,TASK-188,PARENT_CHILD,false,Canonical hierarchy
TASK-185,TASK-188,BLOCKS,true,Issue dependency contract
TASK-188,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-033,TASK-189,PARENT_CHILD,false,Canonical hierarchy
TASK-187,TASK-189,BLOCKS,true,Issue dependency contract
TASK-189,POST-SUBTASK-105,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-002,TASK-190,PARENT_CHILD,false,Canonical hierarchy
TASK-007,TASK-190,BLOCKS,true,Issue dependency contract
TASK-190,POST-SUBTASK-114,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-003,TASK-191,PARENT_CHILD,false,Canonical hierarchy
TASK-015,TASK-191,BLOCKS,true,Issue dependency contract
TASK-190,TASK-191,BLOCKS,true,Issue dependency contract
TASK-191,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-003,TASK-192,PARENT_CHILD,false,Canonical hierarchy
TASK-015,TASK-192,BLOCKS,true,Issue dependency contract
TASK-192,POST-SUBTASK-078,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-009,TASK-193,PARENT_CHILD,false,Canonical hierarchy
TASK-052,TASK-193,BLOCKS,true,Issue dependency contract
TASK-191,TASK-193,BLOCKS,true,Issue dependency contract
TASK-193,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-006,TASK-194,PARENT_CHILD,false,Canonical hierarchy
TASK-033,TASK-194,BLOCKS,true,Issue dependency contract
TASK-194,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-012,TASK-195,PARENT_CHILD,false,Canonical hierarchy
TASK-069,TASK-195,BLOCKS,true,Issue dependency contract
TASK-190,TASK-195,BLOCKS,true,Issue dependency contract
TASK-195,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-022,TASK-196,PARENT_CHILD,false,Canonical hierarchy
TASK-125,TASK-196,BLOCKS,true,Issue dependency contract
TASK-196,POST-SUBTASK-051,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-004,TASK-197,PARENT_CHILD,false,Canonical hierarchy
TASK-023,TASK-197,BLOCKS,true,Issue dependency contract
TASK-190,TASK-197,BLOCKS,true,Issue dependency contract
TASK-197,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-012,TASK-198,PARENT_CHILD,false,Canonical hierarchy
TASK-067,TASK-198,BLOCKS,true,Issue dependency contract
TASK-198,POST-SUBTASK-141,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-031,TASK-199,PARENT_CHILD,false,Canonical hierarchy
TASK-175,TASK-199,BLOCKS,true,Issue dependency contract
TASK-199,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-010,TASK-200,PARENT_CHILD,false,Canonical hierarchy
TASK-054,TASK-200,BLOCKS,true,Issue dependency contract
TASK-197,TASK-200,BLOCKS,true,Issue dependency contract
TASK-200,POST-SUBTASK-069,RELATES_TO,false,Historical/post-wave reconciliation
EPIC-014,TASK-201,PARENT_CHILD,false,Canonical hierarchy
TASK-081,TASK-201,BLOCKS,true,Issue dependency contract
TASK-201,POST-SUBTASK-060,RELATES_TO,false,Historical/post-wave reconciliation
