source_ref_id,repo_relative_path,windows_absolute_path,document_sha256,heading,start_line,end_line,anchor_excerpt,anchor_hash,source_type,authority_level,why_relevant,last_verified
SRCREF-00044,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,12,12,"TASK-011,PHASE-1,EPIC-002,W07,Evaluate DuckDB/Parquet versus relational transaction need,ARCHITECTURE_DECISION,MUST,C4,SHARED_CONTRACT,DONE,TASK-007;TASK-006,REQ-168;REQ-281,AC-055;AC-056;AC-066,docs/17_ENTITY_STORAGE_EVALUATION.md; governance/ENTITY_STORAGE_DECISION_MATRIX.csv; ADR-097,,W06_REPLAN,NO,PostgreSQL deferr",eeb6251fa5a0c1663008756c04a26c8e4f5ae23532d6e5ac5d61943d0a40430f,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-011,2026-08-09
SRCREF-00045,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,13,13,"TASK-012,PHASE-1,EPIC-002,W07,Freeze canonical identity contracts and acceptance evidence plan,GATE,MUST,C5,PROTECTED_GATE,DONE,TASK-010;TASK-011,REQ-037;REQ-038;REQ-040;REQ-049;REQ-058;REQ-062;REQ-155;REQ-159;REQ-168;REQ-196;REQ-232;REQ-233;REQ-261;REQ-262;REQ-263;REQ-264;REQ-265;REQ-266;REQ-267;REQ-268;REQ-269;REQ-27",2aff6723e52899d4b791090bad45e8b18172a25c8cf717fcd9d7224e58bdfe9f,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-012,2026-08-09
SRCREF-00046,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,14,14,"TASK-013,PHASE-1,EPIC-003,W08,Define observation/effective/known-at temporal contract,DESIGN,MUST,C5,SHARED_CONTRACT,DONE,TASK-012,REQ-059;REQ-232;REQ-233;REQ-283;REQ-284;REQ-285;REQ-286;REQ-287;REQ-309;REQ-310,AC-011;AC-055;AC-056;AC-067;AC-068,PIT observation schema and temporal semantics,,W06_REPLAN,NO,First W08 tas",2cce8f25b027076e86fc0cbba3ed2402b7e9413b010d428d75f7243e17776b94,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-013,2026-08-09
SRCREF-00047,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,15,15,"TASK-014,PHASE-1,EPIC-003,W08,Define temporal join and as-of query interfaces,DESIGN,MUST,C5,SOLO_WORKTREE,DONE,TASK-013,REQ-059;REQ-232;REQ-233;REQ-288;REQ-289;REQ-290;REQ-295,AC-011;AC-055;AC-056;AC-069,as-of access API; eligibility rules,,W06_REPLAN,NO,Completed W08 contract + synthetic evidence",f6b844ae7c9d2621feb80e64af5549273f57a064fb263da3f5542105889a7336,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-014,2026-08-09
SRCREF-00048,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,16,16,"TASK-015,PHASE-1,EPIC-003,W08,Specify market/weather/availability snapshot semantics,DESIGN,MUST,C5,SOLO_WORKTREE,DONE,TASK-013,REQ-059;REQ-232;REQ-233;REQ-296;REQ-297;REQ-303;REQ-304;REQ-305,AC-011;AC-055;AC-056;AC-072,snapshot policy by mutable source domain,,W06_REPLAN,NO,Completed W08 contract + synthetic evidence",63a34ffe75188edc55fa669c9ec7099051cd7bafee80df52b05c0709c2608e12,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-015,2026-08-09
SRCREF-00049,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,17,17,"TASK-016,PHASE-1,EPIC-003,W08,Implement leakage/PIT synthetic test fixtures and battery,IMPLEMENTATION,MUST,C5,PROTECTED_GATE,DONE,TASK-014;TASK-015,REQ-059;REQ-232;REQ-233;REQ-291;REQ-292;REQ-306;REQ-308,AC-011;AC-055;AC-056;AC-069;AC-070;AC-071;AC-072;AC-073;AC-075,PIT test fixtures; leakage battery,,W06_REPLAN,NO,Co",f48e69fe1c95bb7f6e72307fbdfe368eeccaff99ee7c555678090f46c2bc4acf,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-016,2026-08-09
SRCREF-00050,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,18,18,"TASK-017,PHASE-1,EPIC-003,W08,Define forecast/training cutoff provenance and replay contract,DESIGN,MUST,C5,SOLO_WORKTREE,DONE,TASK-014,REQ-059;REQ-232;REQ-233;REQ-293;REQ-294;REQ-311;REQ-312,AC-011;AC-055;AC-056;AC-068;AC-074;AC-076,cutoff lineage/replay contract,,W06_REPLAN,NO,Completed W08 contract + synthetic evide",9aa45da069b894ed397ce32c6f239717d684a668fae9da397d4a63e8f4d49dcd,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-017,2026-08-09
SRCREF-00051,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,19,19,"TASK-018,PHASE-1,EPIC-003,W08,Freeze PIT gateway as mandatory feature-entry boundary,GATE,MUST,C5,PROTECTED_GATE,DONE,TASK-016;TASK-017,REQ-039;REQ-041;REQ-042;REQ-044;REQ-059;REQ-091;REQ-156;REQ-158;REQ-191;REQ-199;REQ-232;REQ-233;REQ-307,AC-011;AC-012;AC-013;AC-014;AC-015;AC-055;AC-056;AC-067;AC-073;AC-074;AC-075;AC-",36d697bf6f764c6f384d259e0c3e92c1471b53b1c303382af7003a1a326a78aa,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-018,2026-08-09
SRCREF-00052,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,20,20,"TASK-019,PHASE-1,EPIC-004,W09,Ingest recon/W06 schema inventories into registry staging,IMPLEMENTATION,MUST,C3,SOLO_WORKTREE,DONE,TASK-018,REQ-051;REQ-232;REQ-233;REQ-313;REQ-314;REQ-315;REQ-316;REQ-317,AC-009;AC-055;AC-056;AC-077;AC-078,registry staging imports,,W06_REPLAN,NO,Completed W09; registry gate evidence in c",bdd0b46fff04ed6822af3180ce74d5ae9cb22f92845b9878fb23a9a4a3fbfe55,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-019,2026-08-09
SRCREF-00053,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,21,21,"TASK-020,PHASE-1,EPIC-004,W09,Implement automated schema/column scanner,IMPLEMENTATION,MUST,C3,SOLO_WORKTREE,DONE,TASK-019,REQ-051;REQ-232;REQ-233;REQ-318;REQ-319;REQ-320;REQ-321;REQ-322,AC-009;AC-055;AC-056;AC-079,schema scanner; field inventory generator,,W06_REPLAN,NO,Completed W09; registry gate evidence in configs",bfb47b711b51003bed0a5f5608f2504109f93dae722b747dff6633d06b173096,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-020,2026-08-09
SRCREF-00054,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,22,22,"TASK-021,PHASE-1,EPIC-004,W09,""Assign temporal safety, lineage, missingness and join metadata"",DATA_GOVERNANCE,MUST,C4,SHARED_CONTRACT,DONE,TASK-020,REQ-051;REQ-232;REQ-233;REQ-323;REQ-324;REQ-325;REQ-326;REQ-333;REQ-334;REQ-335;REQ-336;REQ-337,AC-009;AC-055;AC-056;AC-080;AC-081;AC-084,raw feature registry metadata,,W0",108838b8b16d5cf13bbf9589e1e638f2f4d361fd44e69edd651670fa4c0d1db5,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-021,2026-08-09
SRCREF-00055,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,23,23,"TASK-022,PHASE-1,EPIC-004,W09,Cluster redundancies and preserve verified prior classifications,DATA_GOVERNANCE,MUST,C3,SOLO_WORKTREE,DONE,TASK-021,REQ-051;REQ-232;REQ-233;REQ-327;REQ-328;REQ-329,AC-009;AC-055;AC-056;AC-082,redundancy clusters; reconciliation report,,W06_REPLAN,NO,Completed W09; registry gate evidence i",bab620bcda491b1a7fe355f617df65653135e4521cb67a6dc4c793d095e8792a,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-022,2026-08-09
SRCREF-00056,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,24,24,"TASK-023,PHASE-1,EPIC-004,W09,Freeze registry schema and source-to-feature-candidate handoff,GATE,MUST,C4,PROTECTED_GATE,DONE,TASK-022,REQ-051;REQ-052;REQ-063;REQ-197;REQ-232;REQ-233;REQ-330;REQ-331;REQ-332;REQ-338;REQ-339;REQ-340,AC-009;AC-019;AC-055;AC-056;AC-083,feature-registry contract baseline,,W06_REPLAN,YES,Com",31d98a62324dd8865455973bced8d7a4f53377612f7b8be89c07612d6525dd4e,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-023,2026-08-09
SRCREF-00057,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,25,25,"TASK-024,PHASE-1,EPIC-005,W10,Implement PIT-safe rolling/trend/recency transformation contracts,DESIGN_IMPLEMENTATION,MUST,C4,SOLO_WORKTREE,DONE,TASK-023,REQ-064;REQ-232;REQ-233;REQ-341;REQ-342;REQ-343;REQ-344;REQ-359,AC-021;AC-055;AC-056;AC-085;AC-086,feature transform library/contracts,,W06_REPLAN,NO,W10 contract/ref",c6b4b5108c0cc2cf0c520fab12a403e2a95ed517e69066c48bbf70f014c5bf39,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-024,2026-08-09
SRCREF-00058,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,26,26,"TASK-025,PHASE-1,EPIC-005,W10,Implement opponent-adjustment and matchup transformation framework,DESIGN_IMPLEMENTATION,MUST,C4,SOLO_WORKTREE,DONE,TASK-024,REQ-064;REQ-232;REQ-233;REQ-341;REQ-342;REQ-343;REQ-353;REQ-354,AC-021;AC-055;AC-056;AC-085;AC-091,opponent/matchup transform interfaces,,W06_REPLAN,NO,W10 contract/",789ec965f50724b67bfb6961e51d761da2e3a5b001cbc0e1a3108e6e13dc1bdd,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-025,2026-08-09
SRCREF-00059,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,27,27,"TASK-026,PHASE-1,EPIC-005,W10,Implement screening/redundancy/regularization evidence pipeline,IMPLEMENTATION,MUST,C4,SOLO_WORKTREE,DONE,TASK-024,REQ-064;REQ-232;REQ-233;REQ-345;REQ-346;REQ-347;REQ-348;REQ-349;REQ-361;REQ-362,AC-021;AC-055;AC-056;AC-087,screening reports; selection evidence,,W06_REPLAN,NO,W10 contract/r",11f2f37afd5664688091fc0d2daffef2d8ff578e9fa0d51cd8cd0b3d07b44f8a,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-026,2026-08-09
SRCREF-00060,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,28,28,"TASK-027,PHASE-1,EPIC-005,W10,Implement feature-family ablation and temporal stability tests,IMPLEMENTATION,MUST,C5,PROTECTED_GATE,DONE,TASK-025;TASK-026,REQ-064;REQ-232;REQ-233;REQ-350;REQ-351;REQ-352;REQ-358,AC-021;AC-055;AC-056;AC-088,family ablation/stability evidence,,W06_REPLAN,NO,W10 contract/reference implement",839b61765a8bc19235c8d13cc573813fe0694726f14243654896796d610c39f7,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-027,2026-08-09
SRCREF-00061,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,29,29,"TASK-028,PHASE-1,EPIC-005,W10,Implement feature lifecycle promotion/demotion registry,GOVERNANCE_IMPLEMENTATION,MUST,C4,SHARED_CONTRACT,DONE,TASK-027,REQ-064;REQ-232;REQ-233;REQ-353;REQ-354;REQ-355;REQ-356;REQ-357;REQ-359,AC-021;AC-055;AC-056;AC-089;AC-090;AC-091,CORE/SUPPORTED/CONDITIONAL/EXPERIMENTAL/REJECTED/BANNED ",2e619d915f2a8fe955c8e7ecdef81c24bc3ead31da8056d7da39eead8de01ab6,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-028,2026-08-09
SRCREF-00062,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,30,30,"TASK-029,PHASE-1,EPIC-005,W10,Freeze target-specific feature lifecycle gate,GATE,MUST,C5,PROTECTED_GATE,DONE,TASK-028,REQ-064;REQ-065;REQ-066;REQ-232;REQ-233;REQ-350;REQ-351;REQ-352;REQ-353;REQ-355;REQ-358;REQ-360,AC-021;AC-055;AC-056;AC-088;AC-089;AC-090;AC-092,approved feature lifecycle contract and evidence rules,,W",8864f8042ced649ab7f3265ff0a8da4dad5fb8cb4e1f9a0a3472855417158b85,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-029,2026-08-09
SRCREF-00063,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,31,31,"TASK-030,PHASE-1,EPIC-006,W11,Define latent/available team-strength state interface,DESIGN,MUST,C4,SOLO_WORKTREE,DONE,TASK-029,REQ-023;REQ-232;REQ-233;REQ-363;REQ-364;REQ-365;REQ-366;REQ-385;REQ-386,AC-021;AC-055;AC-056;AC-093;AC-094,team state contract,,W06_REPLAN,NO,W10 feature lifecycle gate cleared; W11 may begin t",c2ae52a73f5a623d4aae4734e491c12c61a5b3eca5f6f456098618f498a842db,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-030,2026-08-09
SRCREF-00064,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,32,32,"TASK-031,PHASE-1,EPIC-006,W11,Build Week-1 priors and early-season blending candidates,EXPERIMENT_DESIGN,MUST,C4,SOLO_WORKTREE,DONE,TASK-030,REQ-023;REQ-232;REQ-233;REQ-367;REQ-368;REQ-369;REQ-370;REQ-371,AC-021;AC-055;AC-056;AC-095,early-season prior/blending candidates,,W06_REPLAN,NO,W11 contract/reference output com",5d93f3c3e1298fedbc7c2faf88b927c90dcbf08078735b6af74e966df07fd222,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-031,2026-08-09
SRCREF-00065,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,33,33,"TASK-032,PHASE-1,EPIC-006,W11,Build recency/regime/change-point candidate framework,EXPERIMENT_DESIGN,MUST,C4,SOLO_WORKTREE,DONE,TASK-030,REQ-023;REQ-232;REQ-233;REQ-372;REQ-373;REQ-374;REQ-375;REQ-376;REQ-377,AC-021;AC-055;AC-056;AC-096;AC-097,historical weighting candidates,,W06_REPLAN,NO,W11 contract/reference outpu",bdffa31efc648753c854ef3cbaef9d3a40832129209839115e3ee3aa32f0947f,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-032,2026-08-09
SRCREF-00066,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,34,34,"TASK-033,PHASE-1,EPIC-006,W11,Build FBS/FCS/lower-division strength translation hierarchy,DESIGN_IMPLEMENTATION,MUST,C4,SOLO_WORKTREE,DONE,TASK-030,REQ-023;REQ-232;REQ-233;REQ-378;REQ-379;REQ-380;REQ-381;REQ-382;REQ-383;REQ-384;REQ-385,AC-021;AC-055;AC-056;AC-098;AC-099,opponent hierarchy and uncertainty contract,,W06_",193a304ac997ec3622dc013494a43260e17385c187d00cdbff1fb873a8be7890,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-033,2026-08-09
SRCREF-00067,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,35,35,"TASK-034,PHASE-1,EPIC-006,W11,Evaluate team-state alternatives through chronological evidence,VALIDATION,MUST,C5,PROTECTED_GATE,DONE,TASK-031;TASK-032;TASK-033,REQ-023;REQ-232;REQ-233;REQ-369;REQ-370;REQ-373;REQ-374;REQ-375;REQ-383;REQ-385;REQ-386;REQ-387;REQ-388,AC-021;AC-055;AC-056;AC-095;AC-096;AC-097;AC-099;AC-100;",381e1b709df2ea70a8f3beca9a80d31ba307cd9dc162627be33bb174ec8608f6,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-034,2026-08-09
SRCREF-00068,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,36,36,"TASK-035,PHASE-1,EPIC-006,W11,Freeze team-state/early-season interface for downstream intelligence,GATE,MUST,C5,PROTECTED_GATE,DONE,TASK-034,REQ-023;REQ-070;REQ-071;REQ-232;REQ-233;REQ-363;REQ-364;REQ-366;REQ-372;REQ-378;REQ-387;REQ-388,AC-021;AC-023;AC-055;AC-056;AC-093;AC-094;AC-100;AC-101,team-state baseline contrac",7f1df6467e46b6501e455718df5f59db4307d40a49841a8f283872975f652892,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-035,2026-08-09
SRCREF-00069,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,37,37,"TASK-036,PHASE-1,EPIC-007,W16,Define Elo/logistic/simple score baseline contracts,DESIGN,MUST,C3,SOLO_WORKTREE,DONE,TASK-035,REQ-106;REQ-232;REQ-233,AC-022;AC-055;AC-056,baseline candidate contracts + reference formulas,,W06_REPLAN,NO,W16 contract/reference only; actual trained implementation/results are not claimed.",a52dc34f334399dfa62175aafd53cd73850a076304987dfc1471a2c80863ab61,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-036,2026-08-09
SRCREF-00070,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,38,38,"TASK-037,PHASE-1,EPIC-007,W16,Define boosted-tree baseline candidate contract,DESIGN,MUST,C3,SOLO_WORKTREE,DONE,TASK-036,REQ-106;REQ-232;REQ-233,AC-022;AC-055;AC-056,boosted-tree candidate interface (XGBoost/LightGBM/CatBoost alternatives),,W06_REPLAN,NO,No boosted-tree library or empirical winner selected in W16; W20 ",e062135eb5ef8ef7f36340d80b9ed9665dab0807383d24a165aee847a76802fd,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-037,2026-08-09
SRCREF-00071,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,39,39,"TASK-038,PHASE-1,EPIC-007,W16,Define baseline probability calibration interface,DESIGN,MUST,C3,SOLO_WORKTREE,DONE,TASK-036,REQ-106;REQ-232;REQ-233,AC-022;AC-055;AC-056,versioned calibration artifact/interface contract,,W06_REPLAN,NO,W17 owns calibration protocol; W20 owns starter implementation. W16 completed at contra",d77557dc372375f98f8e6dcce187ac2c2cdcd06374dedc63ac07f2a66599546a,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-038,2026-08-09
SRCREF-00072,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,40,40,"TASK-039,PHASE-1,EPIC-007,W17,Freeze protected baseline benchmark protocol,VALIDATION_DESIGN,MUST,C5,PROTECTED_GATE,DONE,TASK-037;TASK-038;TASK-129,REQ-106;REQ-232;REQ-233;REQ-587;REQ-588,AC-022;AC-055;AC-056;AC-171,protected baseline benchmark protocol; mandatory comparator registry; no empirical result required,,W06_",e4e2fcde94269c8825e502df830d6056f89cb05cca9f0c7172c4f2d612216601,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-039,2026-08-09
SRCREF-00073,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,41,41,"TASK-040,PHASE-1,EPIC-007,W17,Freeze minimum baseline comparison bar methodology,GATE,MUST,C5,PROTECTED_GATE,DONE,TASK-039,REQ-106;REQ-232;REQ-233;REQ-587,AC-022;AC-023;AC-025;AC-055;AC-056;AC-171,baseline comparison decision method; numeric deltas remain pending development evidence,,W06_REPLAN,YES,No protected/traine",aa2325fd12a2c8fe7bf900a8c28757f58a3acf33c39063335fd5215239359026,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-040,2026-08-09
SRCREF-00074,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,42,42,"TASK-041,PHASE-1,EPIC-008,W19,Implement private-research source-adapter and raw snapshot starters,IMPLEMENTATION,MUST,C4,SOLO_WORKTREE,DONE,TASK-006;TASK-018;TASK-139,REQ-058;REQ-232;REQ-233,AC-008;AC-055;AC-056,source adapter starters; raw snapshot writer,,W06_REPLAN,NO,Completed W19 starter; former source-rights appr",9685d3c4fff66fa7269c6815b8247334bdbcb8e43da2725f9b1aee3ef596873b,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-041,2026-08-09
SRCREF-00075,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,43,43,"TASK-042,PHASE-1,EPIC-008,W19,Implement canonical/entity-resolution starter,IMPLEMENTATION,MUST,C4,SOLO_WORKTREE,DONE,TASK-012;TASK-041,REQ-058;REQ-232;REQ-233,AC-008;AC-055;AC-056,entity mapping/resolution starter,,W06_REPLAN,NO,Completed W19 functional starter; no empirical model/feature claims.",fe86be5bcc2d66eb5132146af574e120f6212e4d71f11d29be10789ddffac1ec,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-042,2026-08-09
SRCREF-00076,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,44,44,"TASK-043,PHASE-1,EPIC-008,W19,Implement PIT state and lineage starter,IMPLEMENTATION,MUST,C5,PROTECTED_GATE,DONE,TASK-018;TASK-042,REQ-058;REQ-232;REQ-233,AC-008;AC-055;AC-056,as-of state builder; lineage artifacts,,W06_REPLAN,NO,Completed W19 functional starter; no empirical model/feature claims.",3912c9e723544ae2d007077b1f40a15ac785a3c85bebf8019295b7b493a1339b,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-043,2026-08-09
SRCREF-00077,governance/IMPLEMENTATION_WBS.csv,C:\BatteredAggieSyndrome\governance\IMPLEMENTATION_WBS.csv,2d12a13e74b4519e8b1494566846eff25c88e2794197a99241fd2933daad626e,,45,45,"TASK-044,PHASE-1,EPIC-008,W19,Implement feature registry/factory starter,IMPLEMENTATION,MUST,C4,SOLO_WORKTREE,DONE,TASK-023;TASK-029;TASK-043,REQ-058;REQ-232;REQ-233,AC-008;AC-055;AC-056,feature registry/factory,,W06_REPLAN,NO,Completed W19 functional starter; no empirical model/feature claims.",8e40da0baa37ed7a0d5947ef984511bb0de99625c796bde5370d6bf1c2421813,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for TASK-044,2026-08-09
