local_id,jira_key,import_id,issue_type,summary,parent,epic,phase,priority,workflow_state,maturity_before,maturity_after,evidence_state,ready,blocked_by,critical_path,component,execution_lane,execution_mode,historical_classification,owner_wave,read_file_count,touch_file_count,source_ids,primary_source_refs,canonical_record,generated_markdown
POST-EPIC-015,BAT-48,100048,Epic,[POST-EPIC-015] Full end-to-end release candidate and operating acceptance,,,PHASE-5,P2,BACKLOG,DESIGN_ONLY,OPERATING,PLANNED,false,POST-SUBTASK-009;POST-SUBTASK-114;POST-SUBTASK-123;POST-SUBTASK-132,true,release-readiness,PROTECTED_GATE,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,11,0,HANDOFF-013;HANDOFF-014,SRCREF-02099;SRCREF-02100;SRCREF-02101;SRCREF-02102;SRCREF-02103;SRCREF-02104;SRCREF-02105;SRCREF-02106,jira/records/issues/epics/POST-EPIC-015_full_end_to_end_release_candidate_and_operating_acceptance.json,jira/issues/epics/POST-EPIC-015_full_end_to_end_release_candidate_and_operating_acceptance.md
POST-EPIC-016,BAT-49,100049,Epic,[POST-EPIC-016] Conditional advanced challenger research and admission,,,PHASE-5,P3,DEFERRED,CONDITIONAL,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-141,false,advanced-challengers,PROTECTED_GATE,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/epics/POST-EPIC-016_conditional_advanced_challenger_research_and_admission.json,jira/issues/epics/POST-EPIC-016_conditional_advanced_challenger_research_and_admission.md
POST-EPIC-017,BAT-50,100050,Epic,[POST-EPIC-017] Deferred live and in-game modeling,,,PHASE-5,DEFERRED,DEFERRED,DEFERRED,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-141,false,live-modeling,PROTECTED_GATE,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,8,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/epics/POST-EPIC-017_deferred_live_and_in_game_modeling.json,jira/issues/epics/POST-EPIC-017_deferred_live_and_in_game_modeling.md
POST-STORY-001,BAT-51,100051,Story,[POST-STORY-001] Canonical handoff and target-environment preflight,POST-EPIC-001,POST-EPIC-001,PHASE-4,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,,true,operations-security,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-001;HANDOFF-001,SRCREF-01994;SRCREF-01995;SRCREF-01996;SRCREF-01997;SRCREF-01998;SRCREF-01999;SRCREF-02000;SRCREF-02001,jira/records/issues/stories/POST-STORY-001_canonical_handoff_and_target_environment_preflight.json,jira/issues/stories/POST-STORY-001_canonical_handoff_and_target_environment_preflight.md
POST-STORY-002,BAT-52,100052,Story,"[POST-STORY-002] Local data, artifact, and secret boundary bootstrap",POST-EPIC-001,POST-EPIC-001,PHASE-4,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-001,false,operations-security,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-001;GAP-010;HANDOFF-001;HANDOFF-002,SRCREF-01994;SRCREF-01995;SRCREF-01996;SRCREF-01997;SRCREF-01998;SRCREF-01999;SRCREF-02000;SRCREF-02001,jira/records/issues/stories/POST-STORY-002_local_data_artifact_and_secret_boundary_bootstrap.json,jira/issues/stories/POST-STORY-002_local_data_artifact_and_secret_boundary_bootstrap.md
POST-STORY-003,BAT-53,100053,Story,[POST-STORY-003] Authoritative target-hardware benchmark and threshold governance,POST-EPIC-001,POST-EPIC-001,PHASE-4,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-002;POST-SUBTASK-006,true,operations-security,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-001;HANDOFF-001,SRCREF-01994;SRCREF-01995;SRCREF-01996;SRCREF-01997;SRCREF-01998;SRCREF-01999;SRCREF-02000;SRCREF-02001,jira/records/issues/stories/POST-STORY-003_authoritative_target_hardware_benchmark_and_threshold_governance.json,jira/issues/stories/POST-STORY-003_authoritative_target_hardware_benchmark_and_threshold_governance.md
POST-STORY-004,BAT-54,100054,Story,"[POST-STORY-004] Evidence-backed resource, concurrency, and degradation envelope",POST-EPIC-001,POST-EPIC-001,PHASE-4,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-009,false,operations-security,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-001;HANDOFF-001,SRCREF-01994;SRCREF-01995;SRCREF-01996;SRCREF-01997;SRCREF-01998;SRCREF-01999;SRCREF-02000;SRCREF-02001,jira/records/issues/stories/POST-STORY-004_evidence_backed_resource_concurrency_and_degradation_envelope.json,jira/issues/stories/POST-STORY-004_evidence_backed_resource_concurrency_and_degradation_envelope.md
POST-STORY-005,BAT-55,100055,Story,[POST-STORY-005] Reconcile the final source universe and authority decisions,POST-EPIC-002,POST-EPIC-002,PHASE-1,P0,BACKLOG,CONTRACT_DEFINED,INTEGRATED,PLANNED,false,,true,data-sources,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-010;HANDOFF-002;HANDOFF-012,SRCREF-02007;SRCREF-02008;SRCREF-02009;SRCREF-02010;SRCREF-02011;SRCREF-02012;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-005_reconcile_the_final_source_universe_and_authority_decisions.json,jira/issues/stories/POST-STORY-005_reconcile_the_final_source_universe_and_authority_decisions.md
POST-STORY-006,BAT-56,100056,Story,[POST-STORY-006] Universal private-research acquisition and future-publication boundary,POST-EPIC-002,POST-EPIC-002,PHASE-1,P0,BACKLOG,CONTRACT_DEFINED,INTEGRATED,PLANNED,false,POST-SUBTASK-015,true,data-sources,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-010;HANDOFF-002;HANDOFF-012,SRCREF-02007;SRCREF-02008;SRCREF-02009;SRCREF-02010;SRCREF-02011;SRCREF-02012;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-006_per_source_license_terms_and_redistribution_decisions.json,jira/issues/stories/POST-STORY-006_per_source_license_terms_and_redistribution_decisions.md
POST-STORY-007,BAT-57,100057,Story,[POST-STORY-007] Credential configuration and access smoke tests,POST-EPIC-002,POST-EPIC-002,PHASE-1,P0,BACKLOG,CONTRACT_DEFINED,INTEGRATED,PLANNED,false,POST-SUBTASK-015,true,data-sources,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-010;HANDOFF-002;HANDOFF-012;ISSUE-003;ISSUE-004,SRCREF-02007;SRCREF-02008;SRCREF-02009;SRCREF-02010;SRCREF-02011;SRCREF-02012;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-007_credential_configuration_and_access_smoke_tests.json,jira/issues/stories/POST-STORY-007_credential_configuration_and_access_smoke_tests.md
POST-STORY-008,BAT-58,100058,Story,"[POST-STORY-008] Production acquisition contracts, rate limits, fallbacks, and drift hooks",POST-EPIC-002,POST-EPIC-002,PHASE-1,P0,BACKLOG,CONTRACT_DEFINED,INTEGRATED,PLANNED,false,POST-SUBTASK-018;POST-SUBTASK-021,false,data-sources,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,11,0,GAP-010;HANDOFF-002;HANDOFF-003;HANDOFF-012,SRCREF-02007;SRCREF-02008;SRCREF-02009;SRCREF-02010;SRCREF-02011;SRCREF-02012;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-008_production_acquisition_contracts_rate_limits_fallbacks_and_drift_hooks.json,jira/issues/stories/POST-STORY-008_production_acquisition_contracts_rate_limits_fallbacks_and_drift_hooks.md
POST-STORY-009,BAT-59,100059,Story,[POST-STORY-009] Core national game spine,POST-EPIC-003,POST-EPIC-003,PHASE-1,P0,BACKLOG,SCAFFOLD,INTEGRATED,PLANNED,false,POST-SUBTASK-006;POST-SUBTASK-018;POST-SUBTASK-021;POST-SUBTASK-022,true,raw-snapshots,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-002;HANDOFF-003,SRCREF-02013;SRCREF-02014;SRCREF-02015;SRCREF-02016;SRCREF-02017;SRCREF-02018;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-009_core_national_game_spine.json,jira/issues/stories/POST-STORY-009_core_national_game_spine.md
POST-STORY-010,BAT-60,100060,Story,[POST-STORY-010] Historical expansion across core and supporting domains,POST-EPIC-003,POST-EPIC-003,PHASE-1,P0,BACKLOG,SCAFFOLD,INTEGRATED,PLANNED,false,POST-SUBTASK-027,true,raw-snapshots,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-002;GAP-006;GAP-010;GAP-011;HANDOFF-003;HANDOFF-008,SRCREF-02013;SRCREF-02014;SRCREF-02015;SRCREF-02016;SRCREF-02017;SRCREF-02018;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-010_player_roster_recruiting_market_weather_and_contextual_raw_domains.json,jira/issues/stories/POST-STORY-010_player_roster_recruiting_market_weather_and_contextual_raw_domains.md
POST-STORY-011,BAT-61,100061,Story,"[POST-STORY-011] Immutable raw store, manifests, provenance, and population audit",POST-EPIC-003,POST-EPIC-003,PHASE-1,P0,BACKLOG,SCAFFOLD,INTEGRATED,PLANNED,false,POST-SUBTASK-027;POST-SUBTASK-030,true,raw-snapshots,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-002;HANDOFF-003,SRCREF-02013;SRCREF-02014;SRCREF-02015;SRCREF-02016;SRCREF-02017;SRCREF-02018;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-011_immutable_raw_store_manifests_provenance_and_population_audit.json,jira/issues/stories/POST-STORY-011_immutable_raw_store_manifests_provenance_and_population_audit.md
POST-STORY-012,BAT-62,100062,Story,[POST-STORY-012] Population schema and missingness contracts,POST-EPIC-004,POST-EPIC-004,PHASE-1,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-033,true,entities,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-003;GAP-004,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-012_population_schema_and_missingness_contracts.json,jira/issues/stories/POST-STORY-012_population_schema_and_missingness_contracts.md
POST-STORY-013,BAT-63,100063,Story,"[POST-STORY-013] Canonical registries, aliases, and temporal relationships",POST-EPIC-004,POST-EPIC-004,PHASE-1,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-036,true,entities,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-003;GAP-004;GAP-006,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-013_canonical_registries_aliases_and_temporal_relationships.json,jira/issues/stories/POST-STORY-013_canonical_registries_aliases_and_temporal_relationships.md
POST-STORY-014,BAT-64,100064,Story,"[POST-STORY-014] Population resolution, review workflow, transitions, and entity gate",POST-EPIC-004,POST-EPIC-004,PHASE-1,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-039,true,entities,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-003;GAP-004,SRCREF-02019;SRCREF-02020;SRCREF-02021;SRCREF-02022;SRCREF-02023;SRCREF-02024;SRCREF-02001;SRCREF-02002,jira/records/issues/stories/POST-STORY-014_population_resolution_review_workflow_transitions_and_entity_gate.json,jira/issues/stories/POST-STORY-014_population_resolution_review_workflow_transitions_and_entity_gate.md
POST-STORY-015,BAT-65,100065,Story,[POST-STORY-015] Known-at registry and timestamp normalization,POST-EPIC-005,POST-EPIC-005,PHASE-1,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-042,true,pit-temporal,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,AC-011;AC-012;GAP-005;HANDOFF-004;RISK-001;RISK-002,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/stories/POST-STORY-015_known_at_registry_and_timestamp_normalization.json,jira/issues/stories/POST-STORY-015_known_at_registry_and_timestamp_normalization.md
POST-STORY-016,BAT-66,100066,Story,[POST-STORY-016] Append-only as-of state and pregame matrices,POST-EPIC-005,POST-EPIC-005,PHASE-1,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-045,true,pit-temporal,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-005;GAP-006;HANDOFF-004,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/stories/POST-STORY-016_append_only_as_of_state_and_pregame_matrices.json,jira/issues/stories/POST-STORY-016_append_only_as_of_state_and_pregame_matrices.md
POST-STORY-017,BAT-67,100067,Story,[POST-STORY-017] Leakage battery and chronological replay infrastructure,POST-EPIC-005,POST-EPIC-005,PHASE-1,P0,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-048,true,pit-temporal,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-005;HANDOFF-004,SRCREF-02025;SRCREF-02026;SRCREF-02027;SRCREF-02028;SRCREF-02029;SRCREF-02030;SRCREF-02031;SRCREF-02032,jira/records/issues/stories/POST-STORY-017_leakage_battery_and_chronological_replay_infrastructure.json,jira/issues/stories/POST-STORY-017_leakage_battery_and_chronological_replay_infrastructure.md
POST-STORY-018,BAT-68,100068,Story,[POST-STORY-018] Population feature registry and computability,POST-EPIC-006,POST-EPIC-006,PHASE-1,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-048,false,feature-engineering,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-007;HANDOFF-005,SRCREF-02033;SRCREF-02034;SRCREF-02035;SRCREF-02036;SRCREF-02037;SRCREF-02038;SRCREF-02039;SRCREF-02040,jira/records/issues/stories/POST-STORY-018_population_feature_registry_and_computability.json,jira/issues/stories/POST-STORY-018_population_feature_registry_and_computability.md
POST-STORY-019,BAT-69,100069,Story,[POST-STORY-019] Foundation and advanced feature materialization,POST-EPIC-006,POST-EPIC-006,PHASE-1,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-051;POST-SUBTASK-054,false,feature-engineering,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-006;GAP-007;HANDOFF-005;HANDOFF-008,SRCREF-02033;SRCREF-02034;SRCREF-02035;SRCREF-02036;SRCREF-02037;SRCREF-02038;SRCREF-02039;SRCREF-02040,jira/records/issues/stories/POST-STORY-019_foundation_and_advanced_feature_materialization.json,jira/issues/stories/POST-STORY-019_foundation_and_advanced_feature_materialization.md
POST-STORY-020,BAT-70,100070,Story,"[POST-STORY-020] Screening, ablation, stability, and promotion",POST-EPIC-006,POST-EPIC-006,PHASE-1,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-057,true,feature-engineering,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-007;HANDOFF-005,SRCREF-02033;SRCREF-02034;SRCREF-02035;SRCREF-02036;SRCREF-02037;SRCREF-02038;SRCREF-02039;SRCREF-02040,jira/records/issues/stories/POST-STORY-020_screening_ablation_stability_and_promotion.json,jira/issues/stories/POST-STORY-020_screening_ablation_stability_and_promotion.md
POST-STORY-021,BAT-71,100071,Story,"[POST-STORY-021] Historical player, roster, depth, value, replacement, and availability",POST-EPIC-007,POST-EPIC-007,PHASE-2,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-030;POST-SUBTASK-048,false,player-context-intelligence,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-006;HANDOFF-008,SRCREF-02041;SRCREF-02042;SRCREF-02043;SRCREF-02044;SRCREF-02045;SRCREF-02046;SRCREF-02047;SRCREF-02048,jira/records/issues/stories/POST-STORY-021_historical_player_roster_depth_value_replacement_and_availability.json,jira/issues/stories/POST-STORY-021_historical_player_roster_depth_value_replacement_and_availability.md
POST-STORY-022,BAT-72,100072,Story,"[POST-STORY-022] Recruiting, transfer, freshman, coaching, and continuity intelligence",POST-EPIC-007,POST-EPIC-007,PHASE-2,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-063,false,player-context-intelligence,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-006;HANDOFF-008,SRCREF-02041;SRCREF-02042;SRCREF-02043;SRCREF-02044;SRCREF-02045;SRCREF-02046;SRCREF-02047;SRCREF-02048,jira/records/issues/stories/POST-STORY-022_recruiting_transfer_freshman_coaching_and_continuity_intelligence.json,jira/issues/stories/POST-STORY-022_recruiting_transfer_freshman_coaching_and_continuity_intelligence.md
POST-STORY-023,BAT-73,100073,Story,"[POST-STORY-023] Weather, travel, rest, venue, schedule sequence, mechanics, officiating, and sparse-opponent priors",POST-EPIC-007,POST-EPIC-007,PHASE-2,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-030;POST-SUBTASK-048,false,player-context-intelligence,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-006;HANDOFF-008,SRCREF-02041;SRCREF-02042;SRCREF-02043;SRCREF-02044;SRCREF-02045;SRCREF-02046;SRCREF-02047;SRCREF-02048,jira/records/issues/stories/POST-STORY-023_weather_travel_rest_venue_schedule_sequence_mechanics_officiating_and_sparse_opp.json,jira/issues/stories/POST-STORY-023_weather_travel_rest_venue_schedule_sequence_mechanics_officiating_and_sparse_opp.md
POST-STORY-024,BAT-74,100074,Story,"[POST-STORY-024] Model-ready targets, splits, weights, and datasets",POST-EPIC-008,POST-EPIC-008,PHASE-1,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-051;POST-SUBTASK-060,true,modeling,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,AC-013;AC-015;GAP-008;HANDOFF-006,SRCREF-02049;SRCREF-02050;SRCREF-02051;SRCREF-02052;SRCREF-02053;SRCREF-02054;SRCREF-02055;SRCREF-02056,jira/records/issues/stories/POST-STORY-024_model_ready_targets_splits_weights_and_datasets.json,jira/issues/stories/POST-STORY-024_model_ready_targets_splits_weights_and_datasets.md
POST-STORY-025,BAT-75,100075,Story,"[POST-STORY-025] Simple, rating, linear, tree, market, and coherent joint-score candidates",POST-EPIC-008,POST-EPIC-008,PHASE-1,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-072,false,modeling,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-008;HANDOFF-006,SRCREF-02049;SRCREF-02050;SRCREF-02051;SRCREF-02052;SRCREF-02053;SRCREF-02054;SRCREF-02055;SRCREF-02056,jira/records/issues/stories/POST-STORY-025_simple_rating_linear_tree_market_and_coherent_joint_score_candidates.json,jira/issues/stories/POST-STORY-025_simple_rating_linear_tree_market_and_coherent_joint_score_candidates.md
POST-STORY-026,BAT-76,100076,Story,"[POST-STORY-026] Calibration, ensembles, OOD, abstention, and candidate artifact registry",POST-EPIC-008,POST-EPIC-008,PHASE-1,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-075,true,modeling,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-008;HANDOFF-006,SRCREF-02049;SRCREF-02050;SRCREF-02051;SRCREF-02052;SRCREF-02053;SRCREF-02054;SRCREF-02055;SRCREF-02056,jira/records/issues/stories/POST-STORY-026_calibration_ensembles_ood_abstention_and_candidate_artifact_registry.json,jira/issues/stories/POST-STORY-026_calibration_ensembles_ood_abstention_and_candidate_artifact_registry.md
POST-STORY-027,BAT-77,100077,Story,[POST-STORY-027] Official A&M evidence and high-resolution PIT state,POST-EPIC-009,POST-EPIC-009,PHASE-3,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-048;POST-SUBTASK-063;POST-SUBTASK-066;POST-SUBTASK-069,false,tamu-specialization,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-006;GAP-009;HANDOFF-007;HANDOFF-008,SRCREF-02057;SRCREF-02058;SRCREF-02059;SRCREF-02060;SRCREF-02061;SRCREF-02062;SRCREF-02063;SRCREF-02001,jira/records/issues/stories/POST-STORY-027_official_a_and_m_evidence_and_high_resolution_pit_state.json,jira/issues/stories/POST-STORY-027_official_a_and_m_evidence_and_high_resolution_pit_state.md
POST-STORY-028,BAT-78,100078,Story,"[POST-STORY-028] Peers, regimes, historical analogs, and specialization candidates",POST-EPIC-009,POST-EPIC-009,PHASE-3,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-078;POST-SUBTASK-081,false,tamu-specialization,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-009;HANDOFF-007,SRCREF-02057;SRCREF-02058;SRCREF-02059;SRCREF-02060;SRCREF-02061;SRCREF-02062;SRCREF-02063;SRCREF-02001,jira/records/issues/stories/POST-STORY-028_peers_regimes_historical_analogs_and_specialization_candidates.json,jira/issues/stories/POST-STORY-028_peers_regimes_historical_analogs_and_specialization_candidates.md
POST-STORY-029,BAT-79,100079,Story,"[POST-STORY-029] Protected A&M lift, calibration, stability, and integration decision",POST-EPIC-009,POST-EPIC-009,PHASE-3,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-084;POST-SUBTASK-102,false,tamu-specialization,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-009;HANDOFF-007,SRCREF-02057;SRCREF-02058;SRCREF-02059;SRCREF-02060;SRCREF-02061;SRCREF-02062;SRCREF-02063;SRCREF-02001,jira/records/issues/stories/POST-STORY-029_protected_a_and_m_lift_calibration_stability_and_integration_decision.json,jira/issues/stories/POST-STORY-029_protected_a_and_m_lift_calibration_stability_and_integration_decision.md
POST-STORY-030,BAT-80,100080,Story,[POST-STORY-030] Cross-fitted expectation and protected severity labels,POST-EPIC-010,POST-EPIC-010,PHASE-3,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-051;POST-SUBTASK-078,false,bas-science,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,AC-020;AC-021;GAP-009;HANDOFF-009,SRCREF-02064;SRCREF-02065;SRCREF-02066;SRCREF-02067;SRCREF-02068;SRCREF-02069;SRCREF-02070;SRCREF-02001,jira/records/issues/stories/POST-STORY-030_cross_fitted_expectation_and_protected_severity_labels.json,jira/issues/stories/POST-STORY-030_cross_fitted_expectation_and_protected_severity_labels.md
POST-STORY-031,BAT-81,100081,Story,"[POST-STORY-031] General FBS baseline, Aggie excess, and components",POST-EPIC-010,POST-EPIC-010,PHASE-3,P1,BACKLOG,FUNCTIONAL_STARTER,INTEGRATED,PLANNED,false,POST-SUBTASK-084;POST-SUBTASK-090,false,bas-science,SHARED_CONTRACT,AGGREGATE_GATE,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-009;HANDOFF-009,SRCREF-02064;SRCREF-02065;SRCREF-02066;SRCREF-02067;SRCREF-02068;SRCREF-02069;SRCREF-02070;SRCREF-02001,jira/records/issues/stories/POST-STORY-031_general_fbs_baseline_aggie_excess_and_components.json,jira/issues/stories/POST-STORY-031_general_fbs_baseline_aggie_excess_and_components.md
