artifact_path_or_name,producer_issue_id,issue_type,required_for_completion,expected_maturity,downstream_issue_ids,evidence_state
forecast distribution interface,TASK-118,Task,true,CONTRACT_DEFINED,TASK-119;TASK-121,VERIFIED
simulation/scenario contract,TASK-119,Task,true,CONTRACT_DEFINED,TASK-120,VERIFIED
scenario perturbation contract,TASK-120,Task,true,CONTRACT_DEFINED,TASK-121,VERIFIED
model architecture baseline,TASK-121,Task,true,CONTRACT_DEFINED,TASK-122;TASK-124;TASK-125;TASK-128;TASK-140;TASK-142,VERIFIED
uncertainty contract,TASK-122,Task,true,CONTRACT_DEFINED,TASK-123,VERIFIED
OOD/disagreement candidate registry,TASK-123,Task,true,CONTRACT_DEFINED,TASK-126,VERIFIED
market-independent prediction path,TASK-124,Task,true,CONTRACT_DEFINED,TASK-126,VERIFIED
market-augmented path with observation cutoffs,TASK-125,Task,true,CONTRACT_DEFINED,TASK-126;TASK-196,VERIFIED
no empirical result required,TASK-126,Task,true,CONTRACT_DEFINED,TASK-127,VERIFIED
uncertainty/OOD/disagreement/market benchmark protocol,TASK-126,Task,true,CONTRACT_DEFINED,TASK-127,VERIFIED
precommitted uncertainty/OOD/disagreement/market warning/promotion decision rules,TASK-127,Task,true,CONTRACT_DEFINED,TASK-133;TASK-143,VERIFIED
2024-2025 holdout,TASK-128,Task,true,CONTRACT_DEFINED,TASK-109;TASK-126;TASK-129;TASK-130,VERIFIED
2026+ forward shadow,TASK-128,Task,true,CONTRACT_DEFINED,TASK-109;TASK-126;TASK-129;TASK-130,VERIFIED
sealed protected split registry,TASK-128,Task,true,CONTRACT_DEFINED,TASK-109;TASK-126;TASK-129;TASK-130,VERIFIED
proper scoring/calibration/error metric registry plus dependency-light reference metrics,TASK-129,Task,true,CONTRACT_DEFINED,TASK-039;TASK-109;TASK-126;TASK-131,VERIFIED
predeclared national/A&M/subgroup evaluation scorecard registry,TASK-130,Task,true,CONTRACT_DEFINED,TASK-131,VERIFIED
THR-001..007/014/015 numeric values remain blank pending development evidence,TASK-131,Task,true,CONTRACT_DEFINED,TASK-132,VERIFIED
threshold precommitment registry,TASK-131,Task,true,CONTRACT_DEFINED,TASK-132,VERIFIED
blank required threshold blocks,TASK-132,Task,true,CONTRACT_DEFINED,TASK-133,VERIFIED
immutable decision-state contract,TASK-132,Task,true,CONTRACT_DEFINED,TASK-133,VERIFIED
reference promotion evaluator,TASK-132,Task,true,CONTRACT_DEFINED,TASK-133,VERIFIED
W18 research boundary,TASK-133,Task,true,CONTRACT_DEFINED,TASK-134;TASK-137;TASK-140;TASK-144;TASK-148;TASK-164,VERIFIED
sealed protected evaluation/promotion contract,TASK-133,Task,true,CONTRACT_DEFINED,TASK-134;TASK-137;TASK-140;TASK-144;TASK-148;TASK-164,VERIFIED
experiment lineage contract,TASK-134,Task,true,CONTRACT_DEFINED,TASK-135;TASK-136,VERIFIED
MLflow/Optuna adapter decisions + HPO search-space/study policy,TASK-135,Task,true,CONTRACT_DEFINED,TASK-136,VERIFIED
hypothesis lifecycle + experiment queue + worktree/resource execution reference,TASK-136,Task,true,CONTRACT_DEFINED,TASK-137,VERIFIED
protected evaluator separation tests + W17 hash-seal verification CLI,TASK-137,Task,true,CONTRACT_DEFINED,TASK-138,VERIFIED
feature tournament + model tournament + artifact/replay/comparison/adoption reference system,TASK-138,Task,true,CONTRACT_DEFINED,TASK-139,VERIFIED
complete W18 master coverage + W17 preservation + tournament/HPO/replay test gate + W19 handoff,TASK-139,Task,true,CONTRACT_DEFINED,TASK-041;TASK-146;TASK-150;TASK-164,VERIFIED
model runtime/artifact abstraction,TASK-140,Task,true,FUNCTIONAL_STARTER,TASK-141;TASK-142;TASK-144,VERIFIED
functional model starters,TASK-141,Task,true,FUNCTIONAL_STARTER,TASK-143,VERIFIED
joint forecast starter,TASK-142,Task,true,FUNCTIONAL_STARTER,TASK-143,VERIFIED
calibration/ensemble/uncertainty adapters,TASK-143,Task,true,FUNCTIONAL_STARTER,TASK-145,VERIFIED
model registry interface,TASK-144,Task,true,FUNCTIONAL_STARTER,TASK-145,VERIFIED
functional selected model/calibration starter,TASK-145,Task,true,FUNCTIONAL_STARTER,TASK-146;TASK-148;TASK-154;TASK-161,VERIFIED
Prefect-or-approved choice,TASK-146,Task,true,INTEGRATED,TASK-147;TASK-148,VERIFIED
orchestrator ADR,TASK-146,Task,true,INTEGRATED,TASK-147;TASK-148,VERIFIED
data refresh workflow,TASK-147,Task,true,INTEGRATED,TASK-151,VERIFIED
training workflow,TASK-148,Task,true,INTEGRATED,TASK-149,VERIFIED
promotion+rollback+snapshot workflow,TASK-149,Task,true,INTEGRATED,TASK-150,VERIFIED
postmortem/research loop,TASK-150,Task,true,INTEGRATED,TASK-151,VERIFIED
end-to-end resumability evidence,TASK-151,Task,true,INTEGRATED,TASK-152;TASK-160;TASK-161,VERIFIED
read-only forecast API schema,TASK-152,Task,true,INTEGRATED,TASK-153;TASK-154;TASK-156,VERIFIED
FastAPI/Streamlit/React-or-approved ADR,TASK-153,Task,true,INTEGRATED,TASK-154,VERIFIED
A&M dashboard,TASK-154,Task,true,INTEGRATED,TASK-155,VERIFIED
explanation and warning surfaces,TASK-155,Task,true,INTEGRATED,TASK-157,VERIFIED
forecast provenance UI/API,TASK-156,Task,true,INTEGRATED,TASK-157,VERIFIED
product acceptance evidence,TASK-157,Task,true,INTEGRATED,TASK-158;TASK-160,VERIFIED
expanded cross-platform core/product CI + runtime manifest artifacts,TASK-158,Task,true,INTEGRATED,TASK-159,VERIFIED
dependency pin/provenance/security gates + CodeQL/dependency-review workflows,TASK-159,Task,true,INTEGRATED,TASK-163,VERIFIED
structured redacted logs/metrics/runtime environment evidence,TASK-160,Task,true,INTEGRATED,TASK-162,VERIFIED
THR-011/012 remain TBD,TASK-161,Task,true,FUNCTIONAL_STARTER,TASK-163,BLOCKED
target-hardware benchmark harness + non-authoritative smoke evidence,TASK-161,Task,true,FUNCTIONAL_STARTER,TASK-163,BLOCKED
content-verified backup/restore + protected retention policy/runbook,TASK-162,Task,true,INTEGRATED,TASK-163;TASK-173,VERIFIED
production gate awaits target benchmark,TASK-163,Task,true,FUNCTIONAL_STARTER,TASK-169,BLOCKED
security/observability/restore evidence complete,TASK-163,Task,true,FUNCTIONAL_STARTER,TASK-169,BLOCKED
advanced challenger admission policy,TASK-164,Task,true,CONTRACT_DEFINED,TASK-165;TASK-166;TASK-167,VERIFIED
optional tabular neural challenger,TASK-165,Task,true,FUNCTIONAL_STARTER,TASK-168,PLANNED
optional temporal challenger report,TASK-166,Task,true,FUNCTIONAL_STARTER,TASK-168,PLANNED
optional graph challenger report,TASK-167,Task,true,FUNCTIONAL_STARTER,TASK-168,PLANNED
advanced challenger promotion/rejection record,TASK-168,Task,true,FUNCTIONAL_STARTER,,PLANNED
live replay contract,TASK-169,Task,true,DESIGN_ONLY,TASK-170,PLANNED
live source feasibility update,TASK-170,Task,true,FUNCTIONAL_STARTER,TASK-171,PLANNED
optional live replay prototype,TASK-171,Task,true,FUNCTIONAL_STARTER,TASK-172,PLANNED
live isolation evidence,TASK-172,Task,true,FUNCTIONAL_STARTER,,PLANNED
E2E/replay readiness report,TASK-173,Task,true,INTEGRATED,TASK-174;TASK-175,VERIFIED
full acceptance battery,TASK-174,Task,true,INTEGRATED,TASK-176,VERIFIED
source refresh delta report,TASK-175,Task,true,INTEGRATED,TASK-176;TASK-199,VERIFIED
architecture challenge decision set,TASK-176,Task,true,INTEGRATED,TASK-177,VERIFIED
accepted W24 repairs/revisions,TASK-177,Task,true,INTEGRATED,TASK-178,VERIFIED
W24 acceptance/readiness baseline,TASK-178,Task,true,INTEGRATED,TASK-179,VERIFIED
final governance audit,TASK-179,Task,true,INTEGRATED,TASK-180,VERIFIED
final technical readiness audit,TASK-180,Task,true,INTEGRATED,TASK-181;TASK-182,VERIFIED
final gap/risk/backlog artifacts,TASK-181,Task,true,INTEGRATED,TASK-183,VERIFIED
docs/final/FINAL_ARCHITECTURE_RATIONALE.md,TASK-182,Task,true,INTEGRATED,TASK-183,VERIFIED
docs/final/FINAL_REJECTED_ALTERNATIVES.md,TASK-182,Task,true,INTEGRATED,TASK-183,VERIFIED
docs/final/FINAL_IMPLEMENTATION_PRIORITY.md,TASK-183,Task,true,INTEGRATED,TASK-184,VERIFIED
first-72-hour queue,TASK-183,Task,true,INTEGRATED,TASK-184,VERIFIED
final validated bound repository/hydration pair,TASK-184,Task,true,INTEGRATED,,VERIFIED
verified prior-wave binding evidence,TASK-185,Task,true,CONTRACT_DEFINED,TASK-186;TASK-187;TASK-188,VERIFIED
validated cumulative/hydration packs,TASK-186,Task,true,CONTRACT_DEFINED,,VERIFIED
updated governance ledgers and validators,TASK-187,Task,true,CONTRACT_DEFINED,TASK-189,VERIFIED
adaptive change/plan revision records,TASK-188,Task,true,CONTRACT_DEFINED,,VERIFIED
protected governance boundary evidence,TASK-189,Task,true,CONTRACT_DEFINED,,VERIFIED
configs/entity_registry.json,TASK-190,Task,true,CONTRACT_DEFINED,TASK-191;TASK-195;TASK-197,VERIFIED
docs/15_SOURCE_MAPPING_AND_EVIDENCE_IDENTITY.md,TASK-190,Task,true,CONTRACT_DEFINED,TASK-191;TASK-195;TASK-197,VERIFIED
schemas/canonical/evidence_identity.json,TASK-190,Task,true,CONTRACT_DEFINED,TASK-191;TASK-195;TASK-197,VERIFIED
availability report PIT contract + fixtures,TASK-191,Task,true,CONTRACT_DEFINED,TASK-193,VERIFIED
weather model-run PIT contract + fixtures,TASK-192,Task,true,CONTRACT_DEFINED,,VERIFIED
official availability adapter/materialization plan,TASK-193,Task,true,CONTRACT_DEFINED,,VERIFIED
NCAA/NAIA/NJCAA strength-source normalization design,TASK-194,Task,true,CONTRACT_DEFINED,,VERIFIED
regulatory environment contract,TASK-195,Task,true,CONTRACT_DEFINED,,VERIFIED
market source comparison + PIT fixture plan,TASK-196,Task,true,CONTRACT_DEFINED,,VERIFIED
source/upstream/license registry schema,TASK-197,Task,true,CONTRACT_DEFINED,TASK-200,VERIFIED
private-resource proxy semantics/experiment,TASK-198,Task,true,CONTRACT_DEFINED,,VERIFIED
W24 delta against W06 data universe,TASK-199,Task,true,INTEGRATED,,VERIFIED
transfer/recruiting source provenance decision,TASK-200,Task,true,CONTRACT_DEFINED,,VERIFIED
officiating source/gap decision,TASK-201,Task,true,CONTRACT_DEFINED,,VERIFIED
