repo_relative_path,size_bytes,line_count,sha256,authority_level,role,top_directory,extension,parse_status
governance/W25_VALIDATION_REPORT.md,2900,82,fda2c27c455237306f155195601509418047cef354951a469cb497f0b24de187,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.md,OK
governance/W25_W24_PARENT_PRESERVATION.csv,159792,845,7f461da0d63db8f3c756c8b9e9272981053ad006a9ffb131301319cd39be8484,LATE_READINESS,Late-wave readiness or finalization evidence,governance,.csv,OK
governance/WAVE_LEDGER.md,13404,202,000de05d4f03a6536e91edee90ada31ab294905d6dbbb71f526b7aa633fb68fb,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/WAVE_PLAN.md,12785,185,21ebbaf062b7dc1fafc70e227d9bec901ca6e9686f9b787adfacaf8ca08dc3d6,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/WAVE_PLAN_REVISIONS.md,11886,180,66d45015b4dcf70bcdb6e8862113a36944edf2414345daefa0147b01eee3f076,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.md,OK
governance/WEATHER_CONTEXT_CONTRACTS.csv,443,4,7e5658ecab8ca78d1e020c53b9f3a242ede610315e96cca183f4bac211fe9f49,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/WORKTREE_EXECUTION_POLICY.csv,517,7,3cd90deac880a56fb5d002ad6c99be0c6b9b4a493095aca1185f1c71bbbd2009,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
governance/WORKTREE_LOCK_CATALOG.csv,755,10,41674ce777e9c203423b14b7ad787a23ab09326d05fa0faf1575e828fc9ef6a6,GOVERNANCE_DETAIL,Governance/provenance detail,governance,.csv,OK
provenance/CURRENT_TREE.txt,33859,862,1863faecb3687c979144f5f93f373e9c3b2c9ca99d2113145bbcada89eeee739,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.txt,OK
provenance/INPUT_ARTIFACTS.csv,828,4,f93ecd9c38c5cebca0855f2e57f0d3e5437ba3b23715949669c6658d1502ac41,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/MANIFEST_POLICY.md,824,13,6ccf5b7a51185dc09140ee7b917af0344a2be5a1b34d6e592018206d37da1dce,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.md,OK
provenance/PROJECT_FILE_HASHES.sha256,90638,861,b03830292c09336e8eae96cc5a04518d041b13e0fb1b7587f7c7debb96e2f687,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.sha256,OK
provenance/PROJECT_FILE_MANIFEST.csv,93876,862,08a2f3bfc616df75744069baf5d598fa1615f3a27600924fa48b6f15aabcb00d,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/RECONNAISSANCE_FILE_INDEX.csv,28691,220,9db10f8fc1ee2c55c8334f7949197925717d1784cd28469da73e4281855ee95f,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/RECON_REQUIRED_READING_STATUS.csv,9460,43,3ced155176b08607d4d69b0955a61e0c36c440c637da42d32e717dd15d750275,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/SOURCE_CHAT_LOG_INDEX.csv,6631,21,00cc255ee5edde8999cabf0855ac743ce8f5a418857f8b0ff1deac8dd2e4d7a4,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W02_FILE_CHANGE_SUMMARY.csv,18371,69,02b5c46849bf26623d7a7fa1784a7e405c09a60fc1e61435695c3e1f0f393299,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W02_INPUT_ARTIFACTS.csv,871,5,355c3319a02386c5bdf2f3b54c3444f8fc191f47d57ca9182602b3560330d6e0,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W03_FILE_CHANGE_SUMMARY.csv,19225,120,a0868a9e4c341615d627e758462ac6b1feba07d0b96e3d699f89202e525fcd93,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W03_INPUT_ARTIFACTS.csv,935,5,0f661e31fc51723d03862061a7c645b061b462b514aebf81037b9114326649b8,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W04_FILE_CHANGE_SUMMARY.csv,23793,137,f42e1b16abca05e1e87e0ebd456931326d6fca30e733c9db0e610452eddca0ef,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W04_INPUT_ARTIFACTS.csv,935,5,5e563e471bc63909c401b95f2099525f5257c00475e7941fff291cfe419160dc,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W05_FILE_CHANGE_SUMMARY.csv,27849,160,6d1db2843223821286094801da5d9542b4744e92083ef85b45d323d2aa1cdcab,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W05_INPUT_ARTIFACTS.csv,946,5,339c840503c25db5e7610825d495c817eb8e9f016c39aa2e28538f28e31a54d9,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W06_FILE_CHANGE_SUMMARY.csv,30567,183,8191ee5a2603639485cb3a3507bc722642b74de369ec09a0cd4c4052d2eb2740,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W06_INPUT_ARTIFACTS.csv,655,5,73c9493ee4ebe7e2a9fd70174cb3b20812bcecfd489c971e0572f0587e1cc8c7,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W07_FILE_CHANGE_SUMMARY.csv,11522,76,de82b419ee7a3495b5e6584f8f4845ba36669bd98cb31a47ce4a76536f6b7160,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W07_INPUT_ARTIFACTS.csv,820,5,511099b924c927f4213bd66377f700dcf10416d444d514175aa449d0c7424199,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W08_FILE_CHANGES.csv,8151,86,5cf89a41a62406dd3380e61bcca45f5a115aab51b17c59f7c649c0215babf5e4,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W08_INPUT_ARTIFACTS.csv,770,5,306ccb6591fe1b7aa458c3b4c541327c5beda9a6c4d9add7f800d9ad6941cd02,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W09_FILE_CHANGE_SUMMARY.csv,12398,266,100e699402399da84e6f43cfa6a9aefe54ddfc505cd604322b9f4a8d625b268a,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W09_INPUT_ARTIFACTS.csv,776,5,aca24190ac60123fa370f9a9abbfa70eaf4179b75dde02dca9ec36d11e8ae604,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W09_SOURCE_CLASSIFICATION_HASHES.csv,1407,8,5db2487235dd04fba67b92c9a4e1ee124eacf1d8ab457713b13c7ef2994990b4,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W11_FILE_CHANGES.csv,52520,310,d6f8c917187cb5d9ee1a84f0365b21476cab4516726236b0a4497bb6ab658392,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W11_INPUT_ARTIFACTS.csv,799,5,01330b88501d7b3a6bef4cea008154eab34a5e7d65b11020ab84c40ac6b1c74b,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W12_FILE_CHANGES.csv,13983,83,902eb5549f99a6fa3bced385eec8477fcea246907a912fbb33b190917758c624,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W12_INPUT_ARTIFACTS.csv,1092,5,b2c565fc464033813f9ab0515a829811dee9b16b6836a77188bdab321c32ac2c,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W13_FILE_CHANGES.csv,14771,89,3e220860b762985ffa504db9fe49ad24e82e72462b078402a26a51f224b027de,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W13_INPUT_ARTIFACTS.csv,1094,5,9466ecdbfb4f5fb5dcb6a9fa91ae0a40b9fd16f92b495fb496fec3c2680160f0,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W14_ADAPTIVE_REVIEW.md,732,10,23a3e26af8fb291bd78b3d9a547cf3eb4a21d4a1044060f4314175aaff46818c,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.md,OK
provenance/W14_INPUT_ARTIFACTS.csv,562,3,e9dc9c0e3199011b9652ce9e69e7c832714c23ccc16e488de26bfb311669e9f9,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W14_INPUT_ARTIFACTS.md,405,5,eb94c28174413f92fbd82b72a890ccc73106cc9d64ec5819fd12c127a49297f7,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.md,OK
provenance/W14_VALIDATION.md,747,19,96bfab2adfb680572382e5c5e76538b87c6692cfee3e7e56a2765361d6db3245,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.md,OK
provenance/W15_FILE_CHANGES.csv,11490,68,45f3fe9f259af57b2ac5e7879af9c23f0b6b8a7428abce3db01969c976e8f983,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W15_INPUT_ARTIFACTS.csv,791,4,04dc07e5165f999862402e641d974c5d84f10c7812791100bfb5b80c2eb0081c,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W16_FILE_CHANGES.csv,12628,76,ba9b5dda7f4700061d016a40d0e52eacd64e0617607452254b2dfb36f8fdacd0,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W16_INPUT_ARTIFACTS.csv,1029,5,f2037c7b7a1d3e895eebf2076c385d708ec4ca3a48b468ca2b13213bc62aecd0,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W17_FILE_CHANGES.csv,91857,521,ca9e0f1191f42b8021f5c6fe9da894cc24ad7e16b25d6d6748466fdcff308483,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W17_INPUT_ARTIFACTS.csv,668,5,3eef2e9bc5b230d8760ca03e3811bc2878174b8b77e5ee806c87821d7b0252b8,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W18_FILE_CHANGES.csv,122550,722,9d52474e1f299b76fd5c306bf195c6b20ea64379de201df1a7d71b417a7d49bf,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W18_INPUT_ARTIFACTS.csv,1436,9,138fcb477f54c5040ea6343fe9db902fabd50ab8c0a9413389246d31b7635516,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
provenance/W22_INPUT_ARTIFACTS.csv,884,5,c892ddd357a6f0e0351562621fc443b7b82ec8e98693850274ceaf7db705f9b1,HISTORICAL_PROVENANCE,Historical file/change/hash provenance,provenance,.csv,OK
pyproject.toml,558,20,26f61d495e36255f209e26defb93e62aadaf857ebea87f26f5b592784d245de7,SUPPORTING,Supporting repository artifact,pyproject.toml,.toml,OK
requirements/product.lock,354,15,1619ed68a86ff3327df5244684eac1b847a83f52e4d79423a8a80736e8c62016,SUPPORTING,Supporting repository artifact,requirements,.lock,OK
schemas/bas/bas_label.json,1323,70,973c60d831bb91229c5d17fe42a6371b0bb8fae05df5bbc46e520695897b7152,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/bas/component_residual.json,884,44,14841383d04ee527dc2d487f7ef5b40ee34f2b2048c4a7df91800e51dafd546a,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/bas/expected_margin_evidence.json,1310,63,0981890edf4dbd09cbe923a2ab8b53d0542ba274fd55fafba21682e8cd43fdfe,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/canonical/entities.json,657,33,fd1585a329ffeed3a7774aca8068c8bf6d52ca8018e0d95359842ec2cd0dc69e,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/canonical/evidence_identity.json,1044,38,7ab79f4874f404031be17ecaf872c69d63dffef713f0aadee3e8d465613b66ab,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/canonical/resolution_decision.json,837,36,3226369588556f44c0fea1749ea245edc300b9af044965e891ac45d0c6329c89,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/canonical/source_mapping.json,612,26,c5976da7110e389705621498449dfc556b7bc3a928ef39264cf01553de4f84a2,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/context_intelligence/coach_role_episode.json,1036,62,8c233fc210c892b89175b9e868d4cb3f28f9fafa0c92fd8619ca53f3886950d8,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/context_intelligence/game_context_snapshot.json,999,60,2036a15cba140b01d7a114dfeae62767d5999706e3a875972450ddf0e8cce9aa,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/context_intelligence/mechanics_state.json,777,49,03218ac421cee7e8d3cb37fd79f34c0a8bc029c88212c9e78bfc6bce46662344,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/context_intelligence/officiating_evidence.json,631,35,e3931b1bcd2babb9212f2b7aba332f1c561ea9c1b7c6d1758e76bcdf9d0c197f,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/context_intelligence/regulatory_environment.json,707,38,197bb21ce0d414364e10d424aeaedb4f9da02f9b59ecd78ff48eb4bdbd79498c,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/adoption_decision.json,631,34,9332028d6922ffb6edc70423dc8fb09ebb5c412008554e2df545cf3fbee7819b,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/advanced_challenger_evidence.json,1399,59,5e35e97d92f0ed055185e5d654e70c64b1f2745138905bbbfa547f25585a5e77,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/artifact_manifest.json,1088,53,4a27928a6b4beb487b36a615098dc4394181b458cd2e220a8a47720659ae3bbf,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/experiment_spec.json,1553,79,8de9790a79b061bee9768a025d2b27927acb8fa7590fda5dc0a64c4e16a41b1e,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/experiment_store_record.json,577,29,e4365431180f420d6adaab279bad0f3ed3b3a43e75451eae2c396da5e9940ae4,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/feature_family_candidate.json,1144,62,e23eb9040aa27a40b7bdf2566964b3dbc04a1c6c66fe33e898c270405d0c60f9,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/feature_tournament_evidence.json,1228,60,95719990ce46132362428c983554adfa40938258468f3e85d8e52a4849644adc,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/hpo_study.json,990,52,3795b623eb9be670f751fb8d66c53f7dd6b12deb650a4fe55f29998f156ef767,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/hypothesis_record.json,812,45,2d95d6017d7a327eef22b0a3eafdcf13f84beb5a558bff0cf8e68e0846bbf5ec,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/judging_rule_seal.json,473,26,048cb109df23c3bf7eaccd2aba07efcd3d27bfbbe2976b2b51276633c42cd351,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/local_tracker_event.json,418,23,fc3b318c25b66ce605dfe3d693c60418d756b5966203732f811795e2420dcb45,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/metric_compatibility.json,827,46,4c84d486d589a0aa21917ee99eba3a8ba989156e875397ac98f5a577fdab4aa5,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/model_entrant.json,1095,64,a3a5a67c0b7234fe09b84d41a1865deb208b31e0895d5294235fcc731f7ec24d,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/model_tournament_plan.json,1043,58,c40fdd37e8e44e3742d5a4d05f0fe6cf2c2f6bcc46c987468dccb486163b3077,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/promotion_review_packet.json,934,44,c3aa223e779cd96b398e65d778393a43022cd0d1c832e6ee171a4a0c311e65f8,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/queue_candidate.json,1094,56,153211299923f2d6df1ed2529cb7e87acc5db1ff22b2ad012b45d75922920be5,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/queue_event.json,685,38,faabf4547066165defc32455f901062eea655235cfda3fdfb68bf3c040bb5c48,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/replay_plan_v2.json,1337,68,a8cb27456430acb10ed1bf799f689c95ca2618fa82539fc216b395fbcbfcf550,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/replay_report.json,998,54,e01578a52ce089702431a15e6c60460e0d59b08c27ee9e0f0a389ec6b3042f8b,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/research_failure_record.json,1022,56,42fe23920e6ff22ebf2b509f5dec0394acb0a5705592da3391de1e220e04ba71,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/resource_request.json,954,54,14d218579c96916518fb68f3da2f2e230fdd3beb99362611689bf9b1b762976d,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/result_packet.json,1228,65,a1f9109dacd56d7a1d3c90c18730e8eb2b565306d46863e54d123ce4c91edbce,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/search_multiplicity_record.json,1042,54,233d8448c887b99429bda84bccc6f1c1cb6f95cee97ca583bd1230b5ea301071,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/tournament_entry.json,749,41,9f85fbf500783eea9d02efbb347e2f09a0e2316c9267ef9640d094e9fe1a4ae4,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/tournament_spec.json,1003,57,eee4039526f4945de574b2f1ca970612265ab0752c9be2d6b9d147a187bdfe06,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/worktree_lock.json,556,32,9c0a92c8e338fc1f715e19abda47ff9f2613a67aae27166aacd4d5658c1e8d64,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/experiments/worktree_plan.json,764,41,c14117befb7848e676053781acd9a212fc8698c122a08fdf793cabe949e16d5b,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/features/feature_candidate.json,998,55,60936038b2a2747208cc311c4e686a0e402e15f9a96fb16add9365e1d38adbc3,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/features/feature_evidence.json,998,57,803fd00cd453d6faf3acf885f80e44a713a98da3e3f3fc12dec51dca07c5ef7a,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/features/lifecycle_decision.json,751,43,325f498080854f358c72b162256d8d45a47761a00aa9ca152c664743665ba559,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/features/raw_field.json,1686,76,2b8d44960f10a45dbb01152dff69825e78ca72724d7127492c37c62896dfe893,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/features/schema_scan.json,939,49,a5e190e654b14caa2b2f7f7fdbabdff05da70490e6dc91f0c688e7fd198eb17f,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/forecast_snapshot_v2.schema.json,1739,29,dbbadec11dec7aa8e3073ae353cb3f930d76836c29bad7d9343b04ff1bf8076a,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/models/forecast_model_output.json,869,48,41b632424151c9036d6cb51fb005a7b3123c7f5b15da3fe02887ea40c0cabb2e,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/models/joint_score_distribution.json,1224,62,938c5f4249092cc6660ad18e2a48ea1bee26a37c20a8e76398782aaadf12cf16,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/models/model_target.json,627,34,9109304f3a5bc5e2fb51daecab7452d66d661004fd4e85b87ab700ff6c27719f,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/models/simulation_scenario.json,544,31,1fce17bd6afea888217ae8a8ce5c5d502849d81340df2fe2e5da12fdc092b9ea,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/players/availability_state.json,1569,89,a0d84d7ab7bfbbb5295fa2ca2030e05ec24dc60ea33450e5d240b11ade4c1511,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/players/honor_observation.json,1022,60,a6ca551522719dc8f9dee20d30745b0b408b2e83b026336adba5c0d438e49639,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/players/player_state.json,1626,91,27872ede84074e76120ad6771a21414778224db40725c38cc0fe945ce2466f0d,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/players/player_value_estimate.json,715,39,5ddfe8d24adf42423d83086f3d6c90b3f31970997214af3688c9d963ea5f4d70,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/players/prospect_prior.json,831,46,c1750ff367e36af92eaf95da137c7d341ab8765fe9099bb1bc644e58ef9a979e,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/players/replacement_state.json,1089,53,f78ab70e026e2a1c7aa6f7b66c311958a7add545e12e47b2659a205bbbff5369,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/players/transfer_episode.json,1290,72,9bfc42bce38a44bff19964dc970d8a9ca7a62f715bb28408adb5e9821db47b9b,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/product_forecast_response_v1.schema.json,866,20,c25c71d5fc764465ba0fcc8295b5dad3e62e5736296fd4c8008d2a75e0cdd290,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/tamu/peer_analog_query.json,567,32,d1f9208cc1358042da5b56d02b0a1ddbea51cc107a89a8f8e29f4b96c8d5775e,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/tamu/snapshot_candidate.json,514,29,71d171b613b635fe7487224c3b4559af12f6728b24ae3027d568b09c584b3443,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/tamu/specialization_signal.json,771,42,426f215cd9627bd19817290881b83c58bc1a3cdb69c14f01f50ef9a66fca16d1,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/tamu/tamu_state.json,805,41,5dad084b3bc775670960adfe0a1e43a826b9399e015990f061cfedd9c41c592f,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/team_state/historical_weighting_candidate.json,627,34,8031999265dadc461372d3114ed7a1bd50aaf53cb04fe001f77621a32b49b81c,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/team_state/opponent_strength.json,646,35,bfe34df93c12c091d4885deba34627270b5725f5ecb72646990419fa550f4969,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/team_state/team_state.json,1852,96,96b55a0111c278a5fd5e23bec5557c90b4497732b3c200b423c1be51c11c98d6,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/temporal/availability_observation.json,1442,77,56d753a6254ef2044e4f033f991ddc6a5dbd204ddd139ecda89e7ca6db30cb55,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/temporal/forecast_cutoff.json,1340,70,0aa3205474b35279e5eaa56c1ebc28286a20ca8274ba9c80afbac7bffbea3471,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/temporal/market_observation.json,1265,74,ed0acaed1cb6832d8005aa16abb1af5bd6ddef6a5038804114d2e5e564bf0134,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/temporal/observation.json,1934,106,cabe3128f78e47c740d4e68af5eaa169e6f696a268b5172fdbf6f9604f3c852e,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/temporal/regulatory_observation.json,1150,62,116d172d9b7e0974dcdf0022278480a1758700f91c8acfd87181654e8693ae3a,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/temporal/weather_forecast_observation.json,1250,65,a00dcb164e0e8221f49891a33b4e33eb75ca6bb48eb6ceaaeb7c779c33448e87,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/validation/evaluation_result.json,679,39,9d2e2b89ae5d35a4c854bb430b3ae0c5f9d4933b7150d3d2ea41617e0bde0fcb,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/validation/promotion_decision.json,1042,53,d5110ba9ab8099daf19eb824dbd48f19e6489265d21058a1650756e626c768a9,SUPPORTING,Supporting repository artifact,schemas,.json,OK
schemas/validation/protected_split.json,764,40,7af8ed6d0b13a02540665af8b82f2eb0191d6a0363e106c249f5e820cb9b8fce,SUPPORTING,Supporting repository artifact,schemas,.json,OK
scripts/backup_state.ps1,190,3,e049ca0cafebad02e91c9fc2fa0f04992272cb0c83ad3a3c3b401e87698d9f81,SUPPORTING,Supporting repository artifact,scripts,.ps1,OK
scripts/benchmark_target.ps1,235,3,4ea56690d2ab62544198eff8fb2381a127acced0a9f4eff92c8b08074c4f6cde,SUPPORTING,Supporting repository artifact,scripts,.ps1,OK
scripts/bootstrap.ps1,353,12,ab458732b0a9f98ae656bbccd9e8a2b31b21a33dcede6493953d10338ed3323e,SUPPORTING,Supporting repository artifact,scripts,.ps1,OK
scripts/bootstrap.py,1160,31,cc7dda6ddeb1b00db23db44c3df091045f23887d7a0e6294a623a49d9df3b99c,SUPPORTING,Supporting repository artifact,scripts,.py,OK
scripts/bootstrap_readiness.ps1,273,7,afcc015f822ced990da81926cb62dab091beda299e40f6eb608550378a42be73,SUPPORTING,Supporting repository artifact,scripts,.ps1,OK
scripts/new_worktree.ps1,725,17,77b69a40e25dbc03cfe142892736667c8359e7d36b19b0627ba3dac97514899e,SUPPORTING,Supporting repository artifact,scripts,.ps1,OK
scripts/package_wave.ps1,442,10,24fc0fd6e2df0974e7c516360babd69c21d8271cc1b1f493abeecef40e89f9fa,SUPPORTING,Supporting repository artifact,scripts,.ps1,OK
scripts/restore_state.ps1,206,3,9a629686c35b8b26f41be5ddabe6cc0cbf8d436bb1cce2f8f94141ad3b0f23ea,SUPPORTING,Supporting repository artifact,scripts,.ps1,OK
scripts/validate_repo.ps1,225,5,68438ffaa3956a175793079c874af2857d0b327bfcaecdaf77ca46a90c0c636c,SUPPORTING,Supporting repository artifact,scripts,.ps1,OK
scripts/verify_prior_wave.ps1,510,11,4c69068a9e61bbeb71c648423d0c83a8c414ce933de174c50fb10af54f7f6acd,SUPPORTING,Supporting repository artifact,scripts,.ps1,OK
sql/README.md,331,5,905f18707304426974cd1dcd8ad100eb89ec66b09f41c9c6eab4db1f60290264,SUPPORTING,Supporting repository artifact,sql,.md,OK
sql/experimentation/experiment_store.sql,2290,66,e8cde2754516e55d49d7732696277cd615bc2ee515a9187cb3e29340e2f1f692,SUPPORTING,Supporting repository artifact,sql,.sql,OK
src/aggie_analytics/__init__.py,132,3,752f7e2aa803e8b18d5b30263c0f95af2a95981d1a770db3c4baa9af99eff95b,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/api/__init__.py,62,3,9584c1d4b411d30a594c7172bc7907db6d0cdec52798b60baadf80abe15b52d5,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
src/aggie_analytics/api/fastapi_app.py,3163,72,925f6b6913c30d3793f3b9e36f43bf152f6dabcf184881f3a27ef2c024d0b107,IMPLEMENTATION_EVIDENCE,Current executable starter implementation,src,.py,OK
