requirement_id,task_id,mapping_role,notes
REQ-479,TASK-096,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-480,TASK-097,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-481,TASK-097,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-482,TASK-097,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-483,TASK-098,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-484,TASK-098,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-485,TASK-098,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-486,TASK-098,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-487,TASK-097,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-488,TASK-099,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-489,TASK-097,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-490,TASK-097,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-491,TASK-094,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-492,TASK-099,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-493,TASK-099,PRIMARY_W14,W14 contract/reference scope; later empirical/materialization evidence where specified.
REQ-494,TASK-100,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-495,TASK-100,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-495,TASK-102,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-496,TASK-102,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-497,TASK-101,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-498,TASK-101,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-499,TASK-101,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-499,TASK-103,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-500,TASK-101,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-500,TASK-104,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-501,TASK-101,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-501,TASK-103,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-502,TASK-101,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-502,TASK-103,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-503,TASK-104,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-503,TASK-116,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-504,TASK-104,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-505,TASK-105,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-506,TASK-105,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-507,TASK-106,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-507,TASK-109,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-508,TASK-106,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-509,TASK-106,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-509,TASK-108,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-510,TASK-108,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-510,TASK-109,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-511,TASK-108,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-511,TASK-109,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-512,TASK-108,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-512,TASK-109,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-513,TASK-108,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-513,TASK-109,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-514,TASK-107,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-514,TASK-110,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-515,TASK-107,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-516,TASK-107,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-517,TASK-107,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-518,TASK-107,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-519,TASK-107,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-520,TASK-107,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-521,TASK-108,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-521,TASK-116,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-522,TASK-108,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-522,TASK-116,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-523,TASK-106,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-523,TASK-108,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-524,TASK-106,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-524,TASK-108,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-524,TASK-110,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-525,TASK-103,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-525,TASK-107,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-526,TASK-104,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-526,TASK-108,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-527,TASK-101,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-527,TASK-116,SUPPORTING,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-528,TASK-116,PRIMARY_W15,W15 BAS contract/reference scope; later empirical/model evidence where specified.
REQ-529,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-530,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-531,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-532,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-533,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-534,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-535,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-536,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-537,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-538,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-539,TASK-116,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-540,TASK-036,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-541,TASK-036,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-542,TASK-036,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-543,TASK-037,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-544,TASK-037,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-545,TASK-124,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-546,TASK-125,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-547,TASK-125,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-548,TASK-125,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-549,TASK-119,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-550,TASK-119,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-551,TASK-119,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-552,TASK-119,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-553,TASK-120,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-554,TASK-120,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-555,TASK-122,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-556,TASK-123,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-557,TASK-123,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-558,TASK-123,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-559,TASK-123,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-560,TASK-121,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-561,TASK-121,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-562,TASK-121,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-563,TASK-038,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-564,TASK-038,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-565,TASK-121,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-566,TASK-121,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-567,TASK-121,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-568,TASK-121,PRIMARY_W16,W16 contract/reference artifact; empirical evidence later where applicable.
REQ-569,TASK-128,PRIMARY,W17 validation/promotion protocol traceability.
REQ-570,TASK-128,PRIMARY,W17 validation/promotion protocol traceability.
REQ-571,TASK-128,PRIMARY,W17 validation/promotion protocol traceability.
REQ-572,TASK-128,PRIMARY,W17 validation/promotion protocol traceability.
REQ-572,TASK-131,PRIMARY,W17 validation/promotion protocol traceability.
REQ-573,TASK-128,PRIMARY,W17 validation/promotion protocol traceability.
REQ-574,TASK-128,PRIMARY,W17 validation/promotion protocol traceability.
REQ-575,TASK-128,PRIMARY,W17 validation/promotion protocol traceability.
REQ-575,TASK-132,PRIMARY,W17 validation/promotion protocol traceability.
REQ-576,TASK-128,PRIMARY,W17 validation/promotion protocol traceability.
REQ-577,TASK-129,PRIMARY,W17 validation/promotion protocol traceability.
REQ-578,TASK-129,PRIMARY,W17 validation/promotion protocol traceability.
REQ-579,TASK-129,PRIMARY,W17 validation/promotion protocol traceability.
REQ-580,TASK-129,PRIMARY,W17 validation/promotion protocol traceability.
REQ-581,TASK-129,PRIMARY,W17 validation/promotion protocol traceability.
REQ-582,TASK-109,PRIMARY,W17 validation/promotion protocol traceability.
REQ-583,TASK-130,PRIMARY,W17 validation/promotion protocol traceability.
REQ-583,TASK-133,PRIMARY,W17 validation/promotion protocol traceability.
REQ-584,TASK-130,PRIMARY,W17 validation/promotion protocol traceability.
REQ-585,TASK-130,PRIMARY,W17 validation/promotion protocol traceability.
REQ-586,TASK-130,PRIMARY,W17 validation/promotion protocol traceability.
REQ-586,TASK-131,PRIMARY,W17 validation/promotion protocol traceability.
REQ-587,TASK-039,PRIMARY,W17 validation/promotion protocol traceability.
REQ-587,TASK-040,PRIMARY,W17 validation/promotion protocol traceability.
REQ-588,TASK-129,PRIMARY,W17 validation/promotion protocol traceability.
REQ-588,TASK-039,PRIMARY,W17 validation/promotion protocol traceability.
REQ-589,TASK-131,PRIMARY,W17 validation/promotion protocol traceability.
REQ-590,TASK-131,PRIMARY,W17 validation/promotion protocol traceability.
REQ-591,TASK-132,PRIMARY,W17 validation/promotion protocol traceability.
REQ-592,TASK-132,PRIMARY,W17 validation/promotion protocol traceability.
REQ-593,TASK-132,PRIMARY,W17 validation/promotion protocol traceability.
REQ-593,TASK-133,PRIMARY,W17 validation/promotion protocol traceability.
REQ-594,TASK-109,PRIMARY,W17 validation/promotion protocol traceability.
REQ-594,TASK-110,PRIMARY,W17 validation/promotion protocol traceability.
REQ-595,TASK-109,PRIMARY,W17 validation/promotion protocol traceability.
REQ-595,TASK-110,PRIMARY,W17 validation/promotion protocol traceability.
REQ-596,TASK-133,PRIMARY,W17 validation/promotion protocol traceability.
REQ-597,TASK-126,PRIMARY,W17 validation/promotion protocol traceability.
REQ-597,TASK-127,PRIMARY,W17 validation/promotion protocol traceability.
REQ-598,TASK-126,PRIMARY,W17 validation/promotion protocol traceability.
REQ-598,TASK-127,PRIMARY,W17 validation/promotion protocol traceability.
REQ-599,TASK-126,PRIMARY,W17 validation/promotion protocol traceability.
REQ-599,TASK-127,PRIMARY,W17 validation/promotion protocol traceability.
REQ-600,TASK-126,PRIMARY,W17 validation/promotion protocol traceability.
REQ-601,TASK-132,PRIMARY,W17 validation/promotion protocol traceability.
REQ-601,TASK-133,PRIMARY,W17 validation/promotion protocol traceability.
REQ-602,TASK-133,PRIMARY,W17 validation/promotion protocol traceability.
REQ-603,TASK-134,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-604,TASK-134,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-605,TASK-134,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-606,TASK-134,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-607,TASK-134,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-608,TASK-137,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-609,TASK-137,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-610,TASK-137,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-611,TASK-135,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-612,TASK-135,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-613,TASK-135,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-614,TASK-135,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-615,TASK-135,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-616,TASK-135,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-617,TASK-136,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-618,TASK-136,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-619,TASK-136,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-620,TASK-138,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-621,TASK-136,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-622,TASK-136,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-623,TASK-136,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-624,TASK-138,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-625,TASK-138,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-626,TASK-138,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-627,TASK-138,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-628,TASK-138,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-629,TASK-138,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-630,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-631,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-632,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-633,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-634,TASK-135,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-635,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-636,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-637,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-638,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-639,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-640,TASK-139,PRIMARY,W18 experimentation/autonomous research governance traceability.
REQ-019,TASK-139,GOVERNANCE_GATE,W18 autonomous research protection gate.
REQ-111,TASK-139,GOVERNANCE_GATE,W18 autonomous research protection gate.
REQ-119,TASK-139,GOVERNANCE_GATE,W18 autonomous research protection gate.
REQ-121,TASK-139,GOVERNANCE_GATE,W18 autonomous research protection gate.
REQ-153,TASK-139,GOVERNANCE_GATE,W18 autonomous research protection gate.
REQ-172,TASK-139,GOVERNANCE_GATE,W18 autonomous research protection gate.
REQ-179,TASK-139,GOVERNANCE_GATE,W18 autonomous research protection gate.
REQ-183,TASK-139,GOVERNANCE_GATE,W18 autonomous research protection gate.
REQ-593,TASK-139,GOVERNANCE_GATE,W18 autonomous research protection gate.
REQ-641,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-642,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-643,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-644,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-645,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-646,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-647,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-648,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-649,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-650,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-651,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-652,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-653,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-654,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-655,TASK-135,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-656,TASK-135,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-657,TASK-135,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-658,TASK-135,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-659,TASK-135,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-660,TASK-135,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-661,TASK-135,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-662,TASK-135,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-663,TASK-135,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-664,TASK-136,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-665,TASK-136,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-666,TASK-136,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-667,TASK-136,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-668,TASK-136,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-669,TASK-136,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-670,TASK-136,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-671,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-672,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-673,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-674,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-675,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-676,TASK-138,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-677,TASK-139,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-678,TASK-139,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-679,TASK-139,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-680,TASK-139,PRIMARY,Corrected W18 tournament/HPO/replay/research governance requirement.
REQ-681,TASK-134,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-682,TASK-136,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-683,TASK-136,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-684,TASK-136,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-685,TASK-136,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-686,TASK-138,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-687,TASK-138,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-688,TASK-138,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-689,TASK-137,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-690,TASK-138,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-691,TASK-138,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-692,TASK-135,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-693,TASK-135,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-694,TASK-135,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-695,TASK-138,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-696,TASK-136,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-697,TASK-138,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-698,TASK-136,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-699,TASK-139,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-700,TASK-139,PRIMARY,W18 full-rebuild subsystem requirement.
REQ-631,TASK-164,PRIMARY_W18_ADVANCED_CHALLENGER,Full-rebuild W18 closes advanced challenger owner task.
REQ-632,TASK-164,PRIMARY_W18_ADVANCED_CHALLENGER,Full-rebuild W18 closes advanced challenger owner task.
REQ-701,TASK-041,PRIMARY,W19 implementation evidence mapping.
REQ-702,TASK-042,PRIMARY,W19 implementation evidence mapping.
REQ-703,TASK-044,PRIMARY,W19 implementation evidence mapping.
REQ-704,TASK-043,PRIMARY,W19 implementation evidence mapping.
REQ-705,TASK-046,PRIMARY,W19 implementation evidence mapping.
REQ-706,TASK-140,PRIMARY,W20 functional implementation evidence mapping.
REQ-707,TASK-142,PRIMARY,W20 functional implementation evidence mapping.
REQ-708,TASK-141,PRIMARY,W20 functional implementation evidence mapping.
REQ-709,TASK-143,PRIMARY,W20 functional implementation evidence mapping.
REQ-710,TASK-144,PRIMARY,W20 functional implementation evidence mapping.
REQ-711,TASK-112,PRIMARY,W20 functional implementation evidence mapping.
REQ-712,TASK-113,PRIMARY,W20 functional implementation evidence mapping.
REQ-713,TASK-145,PRIMARY,W20 functional implementation evidence mapping.
REQ-714,TASK-151,PRIMARY,W21 functional implementation evidence mapping.
REQ-715,TASK-147,PRIMARY,W21 functional implementation evidence mapping.
REQ-716,TASK-146,PRIMARY,W21 functional implementation evidence mapping.
REQ-717,TASK-149,PRIMARY,W21 functional implementation evidence mapping.
REQ-718,TASK-149,PRIMARY,W21 functional implementation evidence mapping.
REQ-719,TASK-149,PRIMARY,W21 functional implementation evidence mapping.
REQ-720,TASK-150,PRIMARY,W21 functional implementation evidence mapping.
REQ-721,TASK-151,PRIMARY,W21 functional implementation evidence mapping.
REQ-722,TASK-152,PRIMARY,W22 snapshot-only serving contract.
REQ-723,TASK-152,PRIMARY,W22 versioned API/lane contract.
REQ-724,TASK-155,PRIMARY,W22 freshness/warning behavior.
REQ-725,TASK-155,PRIMARY,W22 product context surfaces.
REQ-726,TASK-155,PRIMARY,W22 precomputed explanation boundary.
REQ-727,TASK-156,PRIMARY,W22 model/feature/data/source lineage display.
REQ-728,TASK-153,PRIMARY,W22 product framework decision.
REQ-729,TASK-157,PRIMARY,W22 executable acceptance gate.
REQ-730,TASK-158,PRIMARY,W23 implementation/evidence mapping.
REQ-731,TASK-160,PRIMARY,W23 implementation/evidence mapping.
REQ-732,TASK-160,PRIMARY,W23 implementation/evidence mapping.
REQ-733,TASK-161,PRIMARY,W23 implementation/evidence mapping.
REQ-734,TASK-162,PRIMARY,W23 implementation/evidence mapping.
REQ-735,TASK-162,PRIMARY,W23 implementation/evidence mapping.
REQ-736,TASK-163,PRIMARY,W23 implementation/evidence mapping.
REQ-737,TASK-177,PRIMARY,W24 controlled sequencing override/carry-forward governance.
REQ-738,TASK-173,PRIMARY,W24 synthetic E2E.
REQ-739,TASK-173,PRIMARY,Replay-readiness honesty.
REQ-740,TASK-174,PRIMARY,Leakage battery and repair.
REQ-741,TASK-175,PRIMARY,Current source refresh.
REQ-742,TASK-175,PRIMARY,SportsDataverse provenance refinement.
REQ-743,TASK-175,PRIMARY,Weather access/ensemble refinement.
REQ-744,TASK-176,PRIMARY,Final architecture challenge.
REQ-745,TASK-178,PRIMARY,W24 gate carries AC-038 into W25.
REQ-058,TASK-202,PRIMARY,Universal private-research acquisition policy and external immutable capture boundary
REQ-252,TASK-202,PRIMARY,Preserve upstream provenance while making rights metadata nonblocking
REQ-254,TASK-202,PRIMARY,Preserve access and license metadata without a private-use approval gate
REQ-742,TASK-202,PRIMARY,Retain upstream identity and avoid false independent corroboration
