requirement_id,constraint_class,lifecycle_status,acceptance_control_ids,acceptance_state,owner_wave,threshold_refs,evidence_artifact,notes
REQ-368,A,ACTIVE,AC-095;AC-011,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-369,A,ACTIVE,AC-095;AC-100,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W17-W19,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-370,B,DEFAULT,AC-095;AC-100,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11-W17,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-371,B,DEFAULT,AC-095,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11-W17,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-372,A,ACTIVE,AC-096,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-373,C,RESEARCH,AC-096,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W11-W17,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-374,B,DEFAULT,AC-096;AC-097,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11-W17,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-375,A,ACTIVE,AC-097,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-376,A,ACTIVE,AC-097,CURRENTLY_VERIFIED_W11_CONTRACT,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-377,B,DEFAULT,AC-097,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11-W17,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-378,A,ACTIVE,AC-099,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-379,A,ACTIVE,AC-098;AC-099,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-380,B,DEFAULT,AC-098,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-381,B,DEFAULT,AC-098,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-382,A,ACTIVE,AC-098,CURRENTLY_VERIFIED_W11_CONTRACT,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-383,A,ACTIVE,AC-099,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11-W17,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-384,A,ACTIVE,AC-099,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11+,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-385,A,ACTIVE,AC-099;AC-100,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11-W16,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-386,A,ACTIVE,AC-099,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11-W16,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-387,A,ACTIVE,AC-100,CONTRACT_VERIFIED_W11_EMPIRICAL_PENDING,W11-W19,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-388,A,ACTIVE,AC-101,CURRENTLY_VERIFIED_W11_CONTRACT,W11,,configs/team_state_registry.json;governance/TEAM_STATE_*;governance/HISTORICAL_WEIGHTING_CANDIDATES.csv,W11 contract/reference evidence; real chronological parameter selection remains W17/W19.
REQ-389,A,ACTIVE,AC-102,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/ROSTER_DEPTH_STATE_CONTRACTS.csv;schemas/players/player_state.json,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-390,A,ACTIVE,AC-102,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/ROSTER_DEPTH_STATE_CONTRACTS.csv;schemas/players/player_state.json,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-391,A,ACTIVE,AC-102,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/ROSTER_DEPTH_STATE_CONTRACTS.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-392,A,ACTIVE,AC-102,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/ROSTER_DEPTH_STATE_CONTRACTS.csv;tools/validate_player_intelligence.py,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-393,A,ACTIVE,AC-102,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/PLAYER_STATE_COMPONENTS.csv;governance/REPLACEMENT_VALUE_CONTRACTS.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-394,A,ACTIVE,AC-103,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/PLAYER_VALUE_EVIDENCE_CATALOG.csv;schemas/players/player_value_estimate.json,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-395,A,ACTIVE,AC-103,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,configs/player_intelligence_registry.json;governance/PLAYER_VALUE_EVIDENCE_CATALOG.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-396,A,ACTIVE,AC-104,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/AVAILABILITY_STATE_CONTRACT.csv;schemas/players/availability_state.json,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-397,A,ACTIVE,AC-104,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/AVAILABILITY_STATE_CONTRACT.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-398,A,ACTIVE,AC-104,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,configs/player_intelligence_registry.json,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-399,A,ACTIVE,AC-106,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/AVAILABILITY_EVIDENCE_CONFIDENCE.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-400,A,ACTIVE,AC-106;AC-110,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/AVAILABILITY_EVIDENCE_CONFIDENCE.csv;governance/AVAILABILITY_SOURCE_LANE.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-401,A,ACTIVE,AC-105,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/REPLACEMENT_VALUE_CONTRACTS.csv;schemas/players/replacement_state.json,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-402,A,ACTIVE,AC-105,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/REPLACEMENT_VALUE_CONTRACTS.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-403,A,ACTIVE,AC-105,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,docs/35_PLAYER_VALUE_REPLACEMENT_AND_AVAILABILITY.md,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-404,A,ACTIVE,AC-105,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,docs/39_PLAYER_INTELLIGENCE_GATE_AND_HANDOFF.md,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-405,A,ACTIVE,AC-107,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/RECRUITING_PROSPECT_PRIOR_CATALOG.csv;schemas/players/prospect_prior.json,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-406,A,ACTIVE,AC-107,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/TRANSFER_FRESHMAN_UNCERTAINTY_CATALOG.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-407,A,ACTIVE,AC-108,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/TRANSFER_EPISODE_CONTRACTS.csv;schemas/players/transfer_episode.json,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-408,A,ACTIVE,AC-108;AC-111,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/TRANSFER_EPISODE_CONTRACTS.csv;governance/TRANSFER_RECRUITING_PROVENANCE_AUDIT.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-409,A,ACTIVE,AC-108,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/TRANSFER_TRANSLATION_EXPERIMENT_PLAN.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-410,A,ACTIVE,AC-108,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/TRANSFER_TRANSLATION_EXPERIMENT_PLAN.csv;src/aggie_analytics/player_intelligence/transfer.py,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-411,B,DEFAULT,AC-108,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/TRANSFER_TRANSLATION_EXPERIMENT_PLAN.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-412,A,ACTIVE,AC-108,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/TRANSFER_TRANSLATION_EXPERIMENT_PLAN.csv;governance/TRANSFER_FRESHMAN_UNCERTAINTY_CATALOG.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-413,B,DEFAULT,AC-109,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/PRESEASON_HONOR_CANDIDATE_CONTRACTS.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-414,A,ACTIVE,AC-109,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/PRESEASON_HONOR_CANDIDATE_CONTRACTS.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-415,A,ACTIVE,AC-109,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/DRAFT_DEVELOPMENT_CANDIDATE_CONTRACTS.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-416,B,DEFAULT,AC-109,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/DRAFT_DEVELOPMENT_CANDIDATE_CONTRACTS.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-417,A,ACTIVE,AC-110,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/AVAILABILITY_SOURCE_LANE.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-418,A,ACTIVE,AC-110,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/AVAILABILITY_SOURCE_LANE.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-419,A,ACTIVE,AC-111,CURRENTLY_VERIFIED_W12_CONTRACT,W12,,governance/DATASET_SCHEMA_REGISTRY.csv;governance/TRANSFER_RECRUITING_PROVENANCE_AUDIT.csv,W12 contract/reference evidence only; no empirical predictive promotion.
REQ-420,C,RESEARCH,AC-112,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W17,,governance/PLAYER_INTELLIGENCE_GATE_STATUS.csv,Level-C hypothesis remains nonblocking until protected empirical promotion.
REQ-421,C,RESEARCH,AC-112,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W17,,governance/PLAYER_INTELLIGENCE_GATE_STATUS.csv,Level-C hypothesis remains nonblocking until protected empirical promotion.
REQ-422,A,ACTIVE,AC-113,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-423,A,ACTIVE,AC-113,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-424,B,DEFAULT,AC-114,DEFINED_W13_PENDING_EMPIRICAL,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-425,B,DEFAULT,AC-114,DEFINED_W13_PENDING_EMPIRICAL,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-426,A,ACTIVE,AC-114,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-427,A,ACTIVE,AC-115,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-428,A,ACTIVE,AC-115,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-429,C,RESEARCH,AC-114,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-430,C,RESEARCH,AC-114,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-431,A,ACTIVE,AC-114,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-432,A,ACTIVE,AC-116,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-433,A,ACTIVE,AC-116,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-434,B,DEFAULT,AC-116,DEFINED_W13_PENDING_EMPIRICAL,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-435,A,ACTIVE,AC-117,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-436,A,ACTIVE,AC-117,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-437,B,DEFAULT,AC-118,DEFINED_W13_PENDING_EMPIRICAL,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-438,A,ACTIVE,AC-118,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-439,A,ACTIVE,AC-123,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-440,A,ACTIVE,AC-119,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-441,A,ACTIVE,AC-119,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-442,A,ACTIVE,AC-120,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-443,B,DEFAULT,AC-120,DEFINED_W13_PENDING_EMPIRICAL,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-444,A,ACTIVE,AC-120,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-445,B,DEFAULT,AC-120,DEFINED_W13_PENDING_EMPIRICAL,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-446,C,RESEARCH,AC-120,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-447,A,ACTIVE,AC-121,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-448,B,DEFAULT,AC-120,DEFINED_W13_PENDING_EMPIRICAL,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-449,C,RESEARCH,AC-121,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-450,A,ACTIVE,AC-122,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-451,C,RESEARCH,AC-122,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W13,,W13 context/coaching/mechanics registries + validator,No empirical effect/feature promotion implied.
REQ-452,A,ACTIVE,AC-123,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-453,A,ACTIVE,AC-123,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-454,A,ACTIVE,AC-124,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-455,A,ACTIVE,AC-124,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-456,A,ACTIVE,AC-125,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-457,A,ACTIVE,AC-125,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-458,A,ACTIVE,AC-125,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-459,A,ACTIVE,AC-117,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-460,A,ACTIVE,AC-116,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-461,A,ACTIVE,AC-126,PASS_W13_CONTRACT,W13,,W13 context/coaching/mechanics registries + validator,
REQ-462,A,ACTIVE,AC-127,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-463,A,ACTIVE,AC-127;AC-133,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-464,A,ACTIVE,AC-128,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-465,B,DEFAULT,AC-129,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-466,A,ACTIVE,AC-129,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-467,A,ACTIVE,AC-129,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-468,A,ACTIVE,AC-129,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-469,B,DEFAULT,AC-130,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-470,A,ACTIVE,AC-130,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-471,A,ACTIVE,AC-131,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-472,A,ACTIVE,AC-132,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-473,A,ACTIVE,AC-132,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-474,A,ACTIVE,AC-133,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-475,A,ACTIVE,AC-134;AC-135,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-476,A,ACTIVE,AC-134,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-477,C,RESEARCH,AC-135,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W14-W17,THR-005,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-478,C,RESEARCH,AC-135,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W14-W17,THR-005,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-479,C,RESEARCH,AC-135,EXPERIMENT_REQUIRED_NONBLOCKING_UNTIL_PROMOTION,W14-W17,THR-005,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-480,A,ACTIVE,AC-134,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-481,A,ACTIVE,AC-135,PASS_W14_CONTRACT,W14,THR-005,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-482,A,ACTIVE,AC-135,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-483,A,ACTIVE,AC-136,PASS_W14_CONTRACT,W14,THR-005,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-484,A,ACTIVE,AC-136,PASS_W14_CONTRACT,W14,THR-005,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-485,B,DEFAULT,AC-136,PASS_W14_CONTRACT,W14,THR-005,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-486,A,ACTIVE,AC-136,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-487,A,ACTIVE,AC-137,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-488,A,ACTIVE,AC-137,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-489,A,ACTIVE,AC-137,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-490,A,ACTIVE,AC-137,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-491,A,ACTIVE,AC-133,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-492,A,ACTIVE,AC-138,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-493,A,ACTIVE,AC-138,PASS_W14_CONTRACT,W14,,W14 A&M specialization registries + validator,Empirical selection deferred to W16/W17 where applicable.
REQ-494,A,ACTIVE,AC-139,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-495,A,ACTIVE,AC-139,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-496,A,ACTIVE,AC-139,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-497,A,ACTIVE,AC-140,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-498,A,ACTIVE,AC-140,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-499,A,ACTIVE,AC-140,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-500,A,ACTIVE,AC-141,PASS_W15_CONTRACT,W15-W20,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-501,A,ACTIVE,AC-142,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-502,A,ACTIVE,AC-142,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-503,A,ACTIVE,AC-150;AC-151,PASS_W15_CONTRACT,W15-W17,THR-006,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-504,A,ACTIVE,AC-141,PASS_W15_CONTRACT,W15+,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-505,A,ACTIVE,AC-143,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-506,A,ACTIVE,AC-143,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-507,A,ACTIVE,AC-144,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W15-W17,THR-006,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-508,A,ACTIVE,AC-145,PASS_W15_CONTRACT,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-509,A,ACTIVE,AC-145,PASS_W15_CONTRACT,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-510,A,ACTIVE,AC-148,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W17,THR-006,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-511,A,ACTIVE,AC-148,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W17,THR-006,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-512,A,ACTIVE,AC-148,CONTRACT_DEFINED_W15_EMPIRICAL_PENDING,W17,THR-006,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-513,A,ACTIVE,AC-150,PASS_W15_CONTRACT,W15-W17,THR-006,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-514,A,ACTIVE,AC-146,PASS_W15_CONTRACT,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-515,B,DEFAULT,AC-146,PASS_W15_CONTRACT,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-516,B,DEFAULT,AC-146,PASS_W15_CONTRACT,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
REQ-517,A,ACTIVE,AC-146,PASS_W15_CONTRACT,W15-W17,,W15 BAS scientific registries + validator,No W15 empirical BAS effect/significance claim.
