requirement_id,planned_wave,current_artifact,acceptance_or_evidence,status,source_basis
REQ-608,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-182,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-609,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-183,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-610,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-184,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-611,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-185,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-612,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-186,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-613,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-187,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-614,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-188,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-615,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-189,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-616,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-190,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-617,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-177,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-618,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-178,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-619,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-179,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-620,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-180,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-621,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-181,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-622,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-182,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-623,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-183,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-624,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-184,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-625,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-185,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-626,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-186,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-627,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-187,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-628,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-188,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-629,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-189,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-630,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-190,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-631,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-177,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-632,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-178,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-633,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-179,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-634,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-180,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-635,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-181,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-636,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-182,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-637,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-183,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-638,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-184,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-639,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-185,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-640,W18+,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv;governance/EXPERIMENT_STATE_MACHINE.csv,AC-186,CONTRACT_VERIFIED_W18_REAL_EXPERIMENT_EVIDENCE_PENDING,W18
REQ-641,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-191,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-642,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-191,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-643,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-191,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-644,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-191,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-645,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-191,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-646,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-191,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-647,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-191,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-648,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-192,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-649,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-192,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-650,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-192,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-651,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-192,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-652,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-192,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-653,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-192,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-654,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-192,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-655,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-194,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-656,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-194,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-657,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-194,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-658,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-194,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-659,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-194,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-660,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-194,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-661,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-194,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-662,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-194,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-663,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-194,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-664,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-197,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-665,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-197,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-666,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-197,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-667,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-197,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-668,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-198,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-669,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-198,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-670,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-198,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-671,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-200,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-672,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-200,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-673,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-200,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-674,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-200,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-675,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-200,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-676,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-200,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-677,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-205,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-678,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-205,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-679,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-205,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-680,W18+,configs/experiment_research_registry.json;governance/W18_MASTER_REQUIREMENT_COVERAGE.csv,AC-205,CONTRACT_VERIFIED_W18_CORRECTED_REAL_EXPERIMENT_EVIDENCE_PENDING,Corrected W18
REQ-681,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-209,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-682,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-210,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-683,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-211,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-684,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-212,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-685,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-213,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-686,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-214,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-687,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-215,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-688,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-216,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-689,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-217,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-690,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-218,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-691,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-219,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-692,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-220,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-693,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-221,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-694,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-222,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-695,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-223,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-696,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-224,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-697,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-225,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-698,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-226,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-699,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-227,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-700,W18+,docs/76_CANONICAL_EXPERIMENT_SPEC.md;docs/94_W18_ACCEPTANCE_TRACEABILITY.md;src/aggie_analytics/experimentation/,AC-228,COMPLETE_W18_FULL_REFERENCE,W18 full-rebuild audit and master Wave 18
REQ-701,W19+,docs/101_W19_FOUNDATION_IMPLEMENTATION.md;src/aggie_analytics/data/snapshots.py,AC-008;AC-055;AC-056,COMPLETE_W19,W19 implementation
REQ-702,W19+,docs/101_W19_FOUNDATION_IMPLEMENTATION.md;src/aggie_analytics/entities/resolution.py,AC-055;AC-056,COMPLETE_W19,W19 implementation
REQ-703,W19+,docs/101_W19_FOUNDATION_IMPLEMENTATION.md;src/aggie_analytics/features/factory.py,AC-008;AC-055;AC-056,COMPLETE_W19,W19 implementation
REQ-704,W19+,src/aggie_analytics/lineage.py;src/aggie_analytics/temporal/state.py,AC-008;AC-055;AC-056,COMPLETE_W19,W19 implementation
REQ-705,W19,tests/test_w19_foundation.py;governance/W19_VALIDATION_REPORT.md,AC-008;AC-055;AC-056,COMPLETE_W19,W19 implementation
REQ-706,W20+,docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md;src/aggie_analytics/modeling/runtime.py,AC-022;AC-055;AC-056,COMPLETE_W20,W20 implementation
REQ-707,W20+,src/aggie_analytics/modeling/joint.py;src/aggie_analytics/modeling/forecast.py,AC-022;AC-025;AC-026;AC-055;AC-056,COMPLETE_W20,W20 implementation
REQ-708,W20+,src/aggie_analytics/modeling/baselines.py;tests/test_w20_model_starter.py,AC-022;AC-055;AC-056,COMPLETE_W20,W20 implementation
REQ-709,W20+,src/aggie_analytics/modeling/calibration.py;docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md,AC-022;AC-033;AC-034;AC-035;AC-055;AC-056,COMPLETE_W20,W20 implementation
REQ-710,W20+,src/aggie_analytics/modeling/registry.py;tests/test_w20_model_starter.py,AC-033;AC-055;AC-056,COMPLETE_W20,W20 implementation
REQ-711,W20+,src/aggie_analytics/tamu/runtime.py;tests/test_w20_model_starter.py,AC-028;AC-033;AC-055;AC-056,COMPLETE_W20,W20 implementation
REQ-712,W20+,src/aggie_analytics/bas/runtime.py;src/aggie_analytics/modeling/forecast.py,AC-030;AC-033;AC-055;AC-056,COMPLETE_W20,W20 implementation
REQ-713,W20,tests/test_w20_model_starter.py;governance/W20_VALIDATION_REPORT.md,AC-022;AC-028;AC-030;AC-033;AC-055;AC-056,COMPLETE_W20,W20 implementation
REQ-714,W21+,src/aggie_analytics/orchestration/checkpoints.py;src/aggie_analytics/orchestration/weekly.py;tests/test_w21_weekly_mlops.py,AC-036;AC-055;AC-056,COMPLETE_W21,W21 implementation
REQ-715,W21+,src/aggie_analytics/orchestration/weekly.py;tests/test_w21_weekly_mlops.py,AC-020;AC-036;AC-055;AC-056,COMPLETE_W21,W21 implementation
REQ-716,W21+,docs/105_W21_AUTONOMOUS_WEEKLY_MLOPS.md;src/aggie_analytics/orchestration/weekly.py,AC-032;AC-055;AC-056,COMPLETE_W21,W21 implementation
REQ-717,W21+,src/aggie_analytics/orchestration/promotion.py;tests/test_w21_weekly_mlops.py,AC-031;AC-055;AC-056,COMPLETE_W21,W21 implementation
REQ-718,W21+,src/aggie_analytics/orchestration/promotion.py;tests/test_w21_weekly_mlops.py,AC-031;AC-039;AC-055;AC-056,COMPLETE_W21,W21 implementation
REQ-719,W21+,src/aggie_analytics/orchestration/publication.py;tests/test_w21_weekly_mlops.py,AC-033;AC-037;AC-055;AC-056,COMPLETE_W21,W21 implementation
REQ-720,W21+,src/aggie_analytics/orchestration/postmortem.py;tests/test_w21_weekly_mlops.py,AC-033;AC-039;AC-055;AC-056,COMPLETE_W21,W21 implementation
REQ-721,W21,tools/validate_w21_mlops.py;governance/W21_VALIDATION_REPORT.md;tests/test_w21_weekly_mlops.py,AC-031;AC-033;AC-034;AC-035;AC-036;AC-037;AC-038;AC-039;AC-055;AC-056,COMPLETE_W21,W21 implementation
REQ-722,W22+,src/aggie_analytics/product/service.py;tools/validate_w22_product.py,AC-046;AC-055;AC-056,COMPLETE_W22,W22 implementation
REQ-723,W22+,docs/product/API_CONTRACT.md;schemas/product_forecast_response_v1.schema.json;tests/test_w22_product_serving.py,AC-033;AC-046;AC-055;AC-056,COMPLETE_W22,W22 implementation
REQ-724,W22+,src/aggie_analytics/product/freshness.py;tests/test_w22_product_serving.py,AC-037;AC-055;AC-056,COMPLETE_W22,W22 implementation
REQ-725,W22+,src/aggie_analytics/product/service.py;src/aggie_analytics/product/static/index.html,AC-033;AC-037;AC-055;AC-056,COMPLETE_W22,W22 implementation
REQ-726,W22+,src/aggie_analytics/product/explainability.py;tests/test_w22_product_serving.py,AC-046;AC-055;AC-056,COMPLETE_W22,W22 implementation
REQ-727,W22+,src/aggie_analytics/product/service.py;docs/product/API_CONTRACT.md,AC-033;AC-046;AC-055;AC-056,COMPLETE_W22,W22 implementation
REQ-728,W22-W23,docs/product/FRAMEWORK_DECISION.md;src/aggie_analytics/api/fastapi_app.py;pyproject.toml,AC-046;AC-055;AC-056,COMPLETE_W22,W22 adaptive review
