source_local_id,relationship,target_local_id,source_jira_key,target_jira_key,target_link_type_name,status
POST-SUBTASK-156,BLOCKS,POST-SUBTASK-157,{{JIRA_KEY:POST-SUBTASK-156}},{{JIRA_KEY:POST-SUBTASK-157}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-156,BLOCKS,POST-SUBTASK-158,{{JIRA_KEY:POST-SUBTASK-156}},{{JIRA_KEY:POST-SUBTASK-158}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-156,BLOCKS,POST-SUBTASK-159,{{JIRA_KEY:POST-SUBTASK-156}},{{JIRA_KEY:POST-SUBTASK-159}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-157,BLOCKS,POST-SUBTASK-158,{{JIRA_KEY:POST-SUBTASK-157}},{{JIRA_KEY:POST-SUBTASK-158}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-157,BLOCKS,POST-SUBTASK-159,{{JIRA_KEY:POST-SUBTASK-157}},{{JIRA_KEY:POST-SUBTASK-159}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-158,BLOCKS,POST-SUBTASK-159,{{JIRA_KEY:POST-SUBTASK-158}},{{JIRA_KEY:POST-SUBTASK-159}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-160,BLOCKS,POST-SUBTASK-161,{{JIRA_KEY:POST-SUBTASK-160}},{{JIRA_KEY:POST-SUBTASK-161}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-160,BLOCKS,POST-SUBTASK-168,{{JIRA_KEY:POST-SUBTASK-160}},{{JIRA_KEY:POST-SUBTASK-168}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-161,BLOCKS,POST-STORY-055,{{JIRA_KEY:POST-SUBTASK-161}},{{JIRA_KEY:POST-STORY-055}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-161,BLOCKS,POST-SUBTASK-162,{{JIRA_KEY:POST-SUBTASK-161}},{{JIRA_KEY:POST-SUBTASK-162}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-161,BLOCKS,POST-SUBTASK-163,{{JIRA_KEY:POST-SUBTASK-161}},{{JIRA_KEY:POST-SUBTASK-163}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-161,BLOCKS,POST-SUBTASK-164,{{JIRA_KEY:POST-SUBTASK-161}},{{JIRA_KEY:POST-SUBTASK-164}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-161,BLOCKS,POST-SUBTASK-165,{{JIRA_KEY:POST-SUBTASK-161}},{{JIRA_KEY:POST-SUBTASK-165}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-162,BLOCKS,POST-STORY-056,{{JIRA_KEY:POST-SUBTASK-162}},{{JIRA_KEY:POST-STORY-056}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-162,BLOCKS,POST-SUBTASK-166,{{JIRA_KEY:POST-SUBTASK-162}},{{JIRA_KEY:POST-SUBTASK-166}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-162,BLOCKS,POST-SUBTASK-167,{{JIRA_KEY:POST-SUBTASK-162}},{{JIRA_KEY:POST-SUBTASK-167}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-163,BLOCKS,POST-STORY-056,{{JIRA_KEY:POST-SUBTASK-163}},{{JIRA_KEY:POST-STORY-056}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-163,BLOCKS,POST-SUBTASK-166,{{JIRA_KEY:POST-SUBTASK-163}},{{JIRA_KEY:POST-SUBTASK-166}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-164,BLOCKS,POST-STORY-056,{{JIRA_KEY:POST-SUBTASK-164}},{{JIRA_KEY:POST-STORY-056}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-164,BLOCKS,POST-SUBTASK-166,{{JIRA_KEY:POST-SUBTASK-164}},{{JIRA_KEY:POST-SUBTASK-166}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-165,BLOCKS,POST-SUBTASK-170,{{JIRA_KEY:POST-SUBTASK-165}},{{JIRA_KEY:POST-SUBTASK-170}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-167,BLOCKS,POST-STORY-056,{{JIRA_KEY:POST-SUBTASK-167}},{{JIRA_KEY:POST-STORY-056}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-167,BLOCKS,POST-SUBTASK-166,{{JIRA_KEY:POST-SUBTASK-167}},{{JIRA_KEY:POST-SUBTASK-166}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-167,BLOCKS,POST-SUBTASK-181,{{JIRA_KEY:POST-SUBTASK-167}},{{JIRA_KEY:POST-SUBTASK-181}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-168,BLOCKS,POST-STORY-056,{{JIRA_KEY:POST-SUBTASK-168}},{{JIRA_KEY:POST-STORY-056}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-168,BLOCKS,POST-SUBTASK-175,{{JIRA_KEY:POST-SUBTASK-168}},{{JIRA_KEY:POST-SUBTASK-175}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-169,BLOCKS,POST-SUBTASK-171,{{JIRA_KEY:POST-SUBTASK-169}},{{JIRA_KEY:POST-SUBTASK-171}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-169,BLOCKS,POST-SUBTASK-187,{{JIRA_KEY:POST-SUBTASK-169}},{{JIRA_KEY:POST-SUBTASK-187}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-169,BLOCKS,POST-SUBTASK-189,{{JIRA_KEY:POST-SUBTASK-169}},{{JIRA_KEY:POST-SUBTASK-189}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-169,BLOCKS,POST-SUBTASK-190,{{JIRA_KEY:POST-SUBTASK-169}},{{JIRA_KEY:POST-SUBTASK-190}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-169,BLOCKS,POST-SUBTASK-191,{{JIRA_KEY:POST-SUBTASK-169}},{{JIRA_KEY:POST-SUBTASK-191}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-170,BLOCKS,POST-SUBTASK-171,{{JIRA_KEY:POST-SUBTASK-170}},{{JIRA_KEY:POST-SUBTASK-171}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-170,BLOCKS,POST-SUBTASK-172,{{JIRA_KEY:POST-SUBTASK-170}},{{JIRA_KEY:POST-SUBTASK-172}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-171,BLOCKS,POST-SUBTASK-172,{{JIRA_KEY:POST-SUBTASK-171}},{{JIRA_KEY:POST-SUBTASK-172}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-172,BLOCKS,POST-SUBTASK-177,{{JIRA_KEY:POST-SUBTASK-172}},{{JIRA_KEY:POST-SUBTASK-177}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-172,BLOCKS,POST-SUBTASK-184,{{JIRA_KEY:POST-SUBTASK-172}},{{JIRA_KEY:POST-SUBTASK-184}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-174,BLOCKS,POST-SUBTASK-183,{{JIRA_KEY:POST-SUBTASK-174}},{{JIRA_KEY:POST-SUBTASK-183}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-175,BLOCKS,POST-SUBTASK-178,{{JIRA_KEY:POST-SUBTASK-175}},{{JIRA_KEY:POST-SUBTASK-178}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-176,BLOCKS,POST-SUBTASK-177,{{JIRA_KEY:POST-SUBTASK-176}},{{JIRA_KEY:POST-SUBTASK-177}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-176,BLOCKS,POST-SUBTASK-183,{{JIRA_KEY:POST-SUBTASK-176}},{{JIRA_KEY:POST-SUBTASK-183}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-176,BLOCKS,POST-SUBTASK-186,{{JIRA_KEY:POST-SUBTASK-176}},{{JIRA_KEY:POST-SUBTASK-186}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-177,BLOCKS,POST-SUBTASK-180,{{JIRA_KEY:POST-SUBTASK-177}},{{JIRA_KEY:POST-SUBTASK-180}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-177,BLOCKS,POST-SUBTASK-184,{{JIRA_KEY:POST-SUBTASK-177}},{{JIRA_KEY:POST-SUBTASK-184}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-178,BLOCKS,POST-SUBTASK-179,{{JIRA_KEY:POST-SUBTASK-178}},{{JIRA_KEY:POST-SUBTASK-179}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-179,BLOCKS,POST-SUBTASK-180,{{JIRA_KEY:POST-SUBTASK-179}},{{JIRA_KEY:POST-SUBTASK-180}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-181,BLOCKS,POST-SUBTASK-182,{{JIRA_KEY:POST-SUBTASK-181}},{{JIRA_KEY:POST-SUBTASK-182}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-183,BLOCKS,POST-SUBTASK-184,{{JIRA_KEY:POST-SUBTASK-183}},{{JIRA_KEY:POST-SUBTASK-184}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-184,BLOCKS,POST-SUBTASK-187,{{JIRA_KEY:POST-SUBTASK-184}},{{JIRA_KEY:POST-SUBTASK-187}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-185,BLOCKS,POST-SUBTASK-193,{{JIRA_KEY:POST-SUBTASK-185}},{{JIRA_KEY:POST-SUBTASK-193}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-186,BLOCKS,POST-SUBTASK-187,{{JIRA_KEY:POST-SUBTASK-186}},{{JIRA_KEY:POST-SUBTASK-187}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-188,BLOCKS,POST-SUBTASK-194,{{JIRA_KEY:POST-SUBTASK-188}},{{JIRA_KEY:POST-SUBTASK-194}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-190,BLOCKS,POST-SUBTASK-191,{{JIRA_KEY:POST-SUBTASK-190}},{{JIRA_KEY:POST-SUBTASK-191}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-190,BLOCKS,POST-SUBTASK-192,{{JIRA_KEY:POST-SUBTASK-190}},{{JIRA_KEY:POST-SUBTASK-192}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-191,BLOCKS,POST-SUBTASK-192,{{JIRA_KEY:POST-SUBTASK-191}},{{JIRA_KEY:POST-SUBTASK-192}},Blocks,PENDING_POST_IMPORT_KEY_MAP
POST-SUBTASK-191,BLOCKS,POST-SUBTASK-193,{{JIRA_KEY:POST-SUBTASK-191}},{{JIRA_KEY:POST-SUBTASK-193}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-001,BLOCKS,TASK-002,{{JIRA_KEY:TASK-001}},{{JIRA_KEY:TASK-002}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-002,BLOCKS,TASK-003,{{JIRA_KEY:TASK-002}},{{JIRA_KEY:TASK-003}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-002,BLOCKS,TASK-004,{{JIRA_KEY:TASK-002}},{{JIRA_KEY:TASK-004}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-003,BLOCKS,TASK-005,{{JIRA_KEY:TASK-003}},{{JIRA_KEY:TASK-005}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-004,BLOCKS,TASK-005,{{JIRA_KEY:TASK-004}},{{JIRA_KEY:TASK-005}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-005,BLOCKS,TASK-006,{{JIRA_KEY:TASK-005}},{{JIRA_KEY:TASK-006}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-006,BLOCKS,TASK-007,{{JIRA_KEY:TASK-006}},{{JIRA_KEY:TASK-007}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-006,BLOCKS,TASK-011,{{JIRA_KEY:TASK-006}},{{JIRA_KEY:TASK-011}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-006,BLOCKS,TASK-041,{{JIRA_KEY:TASK-006}},{{JIRA_KEY:TASK-041}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-006,BLOCKS,TASK-067,{{JIRA_KEY:TASK-006}},{{JIRA_KEY:TASK-067}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-006,BLOCKS,TASK-081,{{JIRA_KEY:TASK-006}},{{JIRA_KEY:TASK-081}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-007,BLOCKS,TASK-008,{{JIRA_KEY:TASK-007}},{{JIRA_KEY:TASK-008}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-007,BLOCKS,TASK-011,{{JIRA_KEY:TASK-007}},{{JIRA_KEY:TASK-011}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-007,BLOCKS,TASK-190,{{JIRA_KEY:TASK-007}},{{JIRA_KEY:TASK-190}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-008,BLOCKS,TASK-009,{{JIRA_KEY:TASK-008}},{{JIRA_KEY:TASK-009}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-009,BLOCKS,TASK-010,{{JIRA_KEY:TASK-009}},{{JIRA_KEY:TASK-010}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-010,BLOCKS,TASK-012,{{JIRA_KEY:TASK-010}},{{JIRA_KEY:TASK-012}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-011,BLOCKS,TASK-012,{{JIRA_KEY:TASK-011}},{{JIRA_KEY:TASK-012}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-012,BLOCKS,TASK-013,{{JIRA_KEY:TASK-012}},{{JIRA_KEY:TASK-013}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-012,BLOCKS,TASK-042,{{JIRA_KEY:TASK-012}},{{JIRA_KEY:TASK-042}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-012,BLOCKS,TASK-054,{{JIRA_KEY:TASK-012}},{{JIRA_KEY:TASK-054}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-012,BLOCKS,TASK-059,{{JIRA_KEY:TASK-012}},{{JIRA_KEY:TASK-059}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-012,BLOCKS,TASK-066,{{JIRA_KEY:TASK-012}},{{JIRA_KEY:TASK-066}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-013,BLOCKS,TASK-014,{{JIRA_KEY:TASK-013}},{{JIRA_KEY:TASK-014}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-013,BLOCKS,TASK-015,{{JIRA_KEY:TASK-013}},{{JIRA_KEY:TASK-015}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-014,BLOCKS,TASK-016,{{JIRA_KEY:TASK-014}},{{JIRA_KEY:TASK-016}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-014,BLOCKS,TASK-017,{{JIRA_KEY:TASK-014}},{{JIRA_KEY:TASK-017}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-015,BLOCKS,TASK-016,{{JIRA_KEY:TASK-015}},{{JIRA_KEY:TASK-016}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-015,BLOCKS,TASK-125,{{JIRA_KEY:TASK-015}},{{JIRA_KEY:TASK-125}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-015,BLOCKS,TASK-191,{{JIRA_KEY:TASK-015}},{{JIRA_KEY:TASK-191}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-015,BLOCKS,TASK-192,{{JIRA_KEY:TASK-015}},{{JIRA_KEY:TASK-192}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-016,BLOCKS,TASK-018,{{JIRA_KEY:TASK-016}},{{JIRA_KEY:TASK-018}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-017,BLOCKS,TASK-018,{{JIRA_KEY:TASK-017}},{{JIRA_KEY:TASK-018}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-019,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-019}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-041,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-041}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-043,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-043}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-047,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-047}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-059,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-059}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-065,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-065}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-066,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-066}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-069,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-069}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-080,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-080}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-081,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-081}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-091,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-091}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-018,BLOCKS,TASK-101,{{JIRA_KEY:TASK-018}},{{JIRA_KEY:TASK-101}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-019,BLOCKS,TASK-020,{{JIRA_KEY:TASK-019}},{{JIRA_KEY:TASK-020}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-020,BLOCKS,TASK-021,{{JIRA_KEY:TASK-020}},{{JIRA_KEY:TASK-021}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-021,BLOCKS,TASK-022,{{JIRA_KEY:TASK-021}},{{JIRA_KEY:TASK-022}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-022,BLOCKS,TASK-023,{{JIRA_KEY:TASK-022}},{{JIRA_KEY:TASK-023}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-023,BLOCKS,TASK-024,{{JIRA_KEY:TASK-023}},{{JIRA_KEY:TASK-024}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-023,BLOCKS,TASK-044,{{JIRA_KEY:TASK-023}},{{JIRA_KEY:TASK-044}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-023,BLOCKS,TASK-197,{{JIRA_KEY:TASK-023}},{{JIRA_KEY:TASK-197}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-024,BLOCKS,TASK-025,{{JIRA_KEY:TASK-024}},{{JIRA_KEY:TASK-025}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-024,BLOCKS,TASK-026,{{JIRA_KEY:TASK-024}},{{JIRA_KEY:TASK-026}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-025,BLOCKS,TASK-027,{{JIRA_KEY:TASK-025}},{{JIRA_KEY:TASK-027}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-026,BLOCKS,TASK-027,{{JIRA_KEY:TASK-026}},{{JIRA_KEY:TASK-027}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-027,BLOCKS,TASK-028,{{JIRA_KEY:TASK-027}},{{JIRA_KEY:TASK-028}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-028,BLOCKS,TASK-029,{{JIRA_KEY:TASK-028}},{{JIRA_KEY:TASK-029}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-029,BLOCKS,TASK-030,{{JIRA_KEY:TASK-029}},{{JIRA_KEY:TASK-030}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-029,BLOCKS,TASK-044,{{JIRA_KEY:TASK-029}},{{JIRA_KEY:TASK-044}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-029,BLOCKS,TASK-071,{{JIRA_KEY:TASK-029}},{{JIRA_KEY:TASK-071}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-029,BLOCKS,TASK-074,{{JIRA_KEY:TASK-029}},{{JIRA_KEY:TASK-074}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-029,BLOCKS,TASK-077,{{JIRA_KEY:TASK-029}},{{JIRA_KEY:TASK-077}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-030,BLOCKS,TASK-031,{{JIRA_KEY:TASK-030}},{{JIRA_KEY:TASK-031}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-030,BLOCKS,TASK-032,{{JIRA_KEY:TASK-030}},{{JIRA_KEY:TASK-032}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-030,BLOCKS,TASK-033,{{JIRA_KEY:TASK-030}},{{JIRA_KEY:TASK-033}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-031,BLOCKS,TASK-034,{{JIRA_KEY:TASK-031}},{{JIRA_KEY:TASK-034}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-032,BLOCKS,TASK-034,{{JIRA_KEY:TASK-032}},{{JIRA_KEY:TASK-034}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-033,BLOCKS,TASK-034,{{JIRA_KEY:TASK-033}},{{JIRA_KEY:TASK-034}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-033,BLOCKS,TASK-194,{{JIRA_KEY:TASK-033}},{{JIRA_KEY:TASK-194}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-034,BLOCKS,TASK-035,{{JIRA_KEY:TASK-034}},{{JIRA_KEY:TASK-035}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-035,BLOCKS,TASK-036,{{JIRA_KEY:TASK-035}},{{JIRA_KEY:TASK-036}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-035,BLOCKS,TASK-047,{{JIRA_KEY:TASK-035}},{{JIRA_KEY:TASK-047}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-035,BLOCKS,TASK-068,{{JIRA_KEY:TASK-035}},{{JIRA_KEY:TASK-068}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-035,BLOCKS,TASK-071,{{JIRA_KEY:TASK-035}},{{JIRA_KEY:TASK-071}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-035,BLOCKS,TASK-077,{{JIRA_KEY:TASK-035}},{{JIRA_KEY:TASK-077}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-035,BLOCKS,TASK-092,{{JIRA_KEY:TASK-035}},{{JIRA_KEY:TASK-092}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-036,BLOCKS,TASK-037,{{JIRA_KEY:TASK-036}},{{JIRA_KEY:TASK-037}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-036,BLOCKS,TASK-038,{{JIRA_KEY:TASK-036}},{{JIRA_KEY:TASK-038}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-037,BLOCKS,TASK-039,{{JIRA_KEY:TASK-037}},{{JIRA_KEY:TASK-039}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-038,BLOCKS,TASK-039,{{JIRA_KEY:TASK-038}},{{JIRA_KEY:TASK-039}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-039,BLOCKS,TASK-040,{{JIRA_KEY:TASK-039}},{{JIRA_KEY:TASK-040}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-040,BLOCKS,TASK-087,{{JIRA_KEY:TASK-040}},{{JIRA_KEY:TASK-087}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-040,BLOCKS,TASK-131,{{JIRA_KEY:TASK-040}},{{JIRA_KEY:TASK-131}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-040,BLOCKS,TASK-141,{{JIRA_KEY:TASK-040}},{{JIRA_KEY:TASK-141}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-040,BLOCKS,TASK-166,{{JIRA_KEY:TASK-040}},{{JIRA_KEY:TASK-166}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-041,BLOCKS,TASK-042,{{JIRA_KEY:TASK-041}},{{JIRA_KEY:TASK-042}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-042,BLOCKS,TASK-043,{{JIRA_KEY:TASK-042}},{{JIRA_KEY:TASK-043}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-043,BLOCKS,TASK-044,{{JIRA_KEY:TASK-043}},{{JIRA_KEY:TASK-044}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-044,BLOCKS,TASK-045,{{JIRA_KEY:TASK-044}},{{JIRA_KEY:TASK-045}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-045,BLOCKS,TASK-046,{{JIRA_KEY:TASK-045}},{{JIRA_KEY:TASK-046}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-046,BLOCKS,TASK-083,{{JIRA_KEY:TASK-046}},{{JIRA_KEY:TASK-083}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-046,BLOCKS,TASK-084,{{JIRA_KEY:TASK-046}},{{JIRA_KEY:TASK-084}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-046,BLOCKS,TASK-085,{{JIRA_KEY:TASK-046}},{{JIRA_KEY:TASK-085}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-046,BLOCKS,TASK-111,{{JIRA_KEY:TASK-046}},{{JIRA_KEY:TASK-111}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-046,BLOCKS,TASK-140,{{JIRA_KEY:TASK-046}},{{JIRA_KEY:TASK-140}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-046,BLOCKS,TASK-147,{{JIRA_KEY:TASK-046}},{{JIRA_KEY:TASK-147}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-047,BLOCKS,TASK-048,{{JIRA_KEY:TASK-047}},{{JIRA_KEY:TASK-048}},Blocks,PENDING_POST_IMPORT_KEY_MAP
TASK-047,BLOCKS,TASK-049,{{JIRA_KEY:TASK-047}},{{JIRA_KEY:TASK-049}},Blocks,PENDING_POST_IMPORT_KEY_MAP
