id,section,section_title,obligation,status,evidence,validation,verification_note
MPR-04-002,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,"Inspect AGENTS.md, README.md, CONTRIBUTING.md, .gitignore, .gitattributes, and .env.example.",CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/audit/EXTERNAL_INTEGRATION_AUDIT.md,VAL-CONTROL-PLANE;VAL-AUDIT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-003,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,"Inspect .codex/README.md, .codex/TASK_PACKET_TEMPLATE.md, and .codex/WORKTREE_POLICY.md.",CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/audit/EXTERNAL_INTEGRATION_AUDIT.md,VAL-CONTROL-PLANE;VAL-AUDIT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-004,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,"Inspect .github/CODEOWNERS, pull-request template, issue templates, and workflows.",CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-CONTROL-PLANE;VAL-AUDIT;VAL-JIRA-POLICY;VAL-JIRA;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-005,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,"Inspect repository-operations, GitHub/Codex workflow, implementation master plan, Codex execution strategy, shared-contract/worktree strategy, evidence gates, W25 final consolidation, and final Codex handoff documents.",CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-CONTROL-PLANE;VAL-AUDIT;VAL-JIRA-POLICY;VAL-JIRA;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-006,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,"Inspect final component maturity, known gaps, implementation priority, and first-72-hour queue.",CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/audit/EXTERNAL_INTEGRATION_AUDIT.md,VAL-CONTROL-PLANE;VAL-AUDIT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-007,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,"Inspect current state, current backlog, next-wave pointer, critical path, immutable rules, and do-not-drift governance.",CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/audit/EXTERNAL_INTEGRATION_AUDIT.md,VAL-CONTROL-PLANE;VAL-AUDIT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-008,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,Inspect protected judging/evaluation rules.,CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/audit/EXTERNAL_INTEGRATION_AUDIT.md,VAL-CONTROL-PLANE;VAL-AUDIT,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-009,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,"Inspect implementation WBS, task dependencies, requirements traceability, ADR traceability, acceptance traceability, work-packet queue, source/provenance registries, and repository policy.",CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md;instructions/audit/EXTERNAL_INTEGRATION_AUDIT.md,VAL-CONTROL-PLANE;VAL-AUDIT;VAL-ML-GOVERNANCE;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-010,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,"Inspect tests, tools, scripts, schemas, and current implementation code.",CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json;instructions/catalogs/validation_command_catalog.json;instructions/audit/EXTERNAL_INTEGRATION_AUDIT.md,VAL-CONTROL-PLANE;VAL-AUDIT;VAL-TESTING-POLICY;VAL-DOD,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-011,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,"Inspect current Git branch, worktree, untracked, modified, staged, local/remote branches, remotes, upstream, graph, tags, and worktrees when .git is available.",CONTROL_IMPLEMENTED_EXTERNAL_ACTIVATION_REQUIRED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md,VAL-CONTROL-PLANE;VAL-AUDIT;VAL-GIT-POLICY;VAL-WORKTREE-POLICY;VAL-ML-GOVERNANCE;VAL-PROTECTED,"The durable control is implemented, but activation or direct verification of the referenced live Windows/GitHub/Jira state requires the correct local checkout, authorized account, or explicit high-risk approval. No value was invented."
MPR-04-012,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,Inspect GitHub remotely before proposing branch or PR strategy.,CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;.github/pull_request_template.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md,VAL-CONTROL-PLANE;VAL-AUDIT;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-013,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,Inspect Jira BAT before writing workflow instructions when the target site is accessible.,CONTROL_IMPLEMENTED_EXTERNAL_ACTIVATION_REQUIRED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-CONTROL-PLANE;VAL-AUDIT;VAL-JIRA-POLICY;VAL-JIRA,"The durable control is implemented, but activation or direct verification of the referenced live Windows/GitHub/Jira state requires the correct local checkout, authorized account, or explicit high-risk approval. No value was invented."
MPR-04-014,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,Record unavailable .git and Jira evidence as explicit discovery gaps rather than inventing facts.,CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-CONTROL-PLANE;VAL-AUDIT;VAL-JIRA-POLICY;VAL-JIRA;VAL-GIT-POLICY;VAL-WORKTREE-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-04-015,4,FIRST ACTION — COMPLETE REPOSITORY DISCOVERY,Fit the instruction pack to the real repository instead of creating a generic coding workflow.,CONTROL_IMPLEMENTED,instructions/audit/REPOSITORY_DISCOVERY_REPORT.md;instructions/audit/repository_inventory.json;instructions/audit/external_access_audit.json;tools/audit_control_plane.py;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-CONTROL-PLANE;VAL-AUDIT;VAL-JIRA-POLICY;VAL-JIRA;VAL-MANIFEST;VAL-READ-BUDGET,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-001,5,EXISTING PROJECT STATE YOU MUST PRESERVE,Preserve the fact that the exactly-25-wave architecture/planning program is complete.,CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;docs/final/CODEX_HANDOFF.md;governance/CURRENT_STATE.yaml,VAL-NO-W26;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-002,5,EXISTING PROJECT STATE YOU MUST PRESERVE,Treat the current state as a post-W25 Codex implementation handoff.,CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;docs/final/CODEX_HANDOFF.md;governance/CURRENT_STATE.yaml,VAL-NO-W26;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-003,5,EXISTING PROJECT STATE YOU MUST PRESERVE,"Prohibit Wave 26, Wave 27, or resurrection of the historical wave-generation process.",CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;docs/final/CODEX_HANDOFF.md;governance/CURRENT_STATE.yaml,VAL-NO-W26;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-004,5,EXISTING PROJECT STATE YOU MUST PRESERVE,Preserve national historical learning with deep Texas A&M specialization.,CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-NO-W26;VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-005,5,EXISTING PROJECT STATE YOU MUST PRESERVE,Preserve point-in-time correctness and target-game outcome exclusion.,CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-NO-W26;VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-006,5,EXISTING PROJECT STATE YOU MUST PRESERVE,"Preserve immutable source and forecast snapshots, canonical identity, and provenance.",CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-NO-W26;VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-007,5,EXISTING PROJECT STATE YOU MUST PRESERVE,Preserve empirical feature/model promotion and protected evaluation rules.,CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-NO-W26;VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-008,5,EXISTING PROJECT STATE YOU MUST PRESERVE,"Prohibit fabricated model performance, BAS effects, or A&M specialization lift.",CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-NO-W26;VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-009,5,EXISTING PROJECT STATE YOU MUST PRESERVE,Preserve the unresolved requirement for real historical data materialization.,CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json,VAL-NO-W26;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-010,5,EXISTING PROJECT STATE YOU MUST PRESERVE,Preserve unresolved target-hardware validation.,CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json,VAL-NO-W26;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-05-011,5,EXISTING PROJECT STATE YOU MUST PRESERVE,"Keep neural, graph, sequence, and live work conditional rather than automatically justified.",CONTROL_IMPLEMENTED,instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-NO-W26;VAL-PROTECTED;VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-06-001,6,SOURCE-OF-TRUTH PRECEDENCE,Create a formal source-of-truth and conflict-resolution policy.,CONTROL_IMPLEMENTED,instructions/02_SOURCE_OF_TRUTH_AND_CONFLICT_RESOLUTION.md;instructions/policies/source_precedence.json,VAL-SOURCE-PRECEDENCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-06-002,6,SOURCE-OF-TRUTH PRECEDENCE,"Place current explicit user instruction first subject to safety, legal, and access constraints.",CONTROL_IMPLEMENTED,instructions/02_SOURCE_OF_TRUTH_AND_CONFLICT_RESOLUTION.md;instructions/policies/source_precedence.json,VAL-SOURCE-PRECEDENCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-06-003,6,SOURCE-OF-TRUTH PRECEDENCE,Place security/legal/access restrictions ahead of repository policies when applicable.,CONTROL_IMPLEMENTED,instructions/02_SOURCE_OF_TRUTH_AND_CONFLICT_RESOLUTION.md;instructions/policies/source_precedence.json,VAL-SOURCE-PRECEDENCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-06-004,6,SOURCE-OF-TRUTH PRECEDENCE,Recognize AGENTS.md as the repository-wide agent contract.,CONTROL_IMPLEMENTED,instructions/02_SOURCE_OF_TRUTH_AND_CONFLICT_RESOLUTION.md;instructions/policies/source_precedence.json,VAL-SOURCE-PRECEDENCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-06-005,6,SOURCE-OF-TRUTH PRECEDENCE,Prioritize final W25 handoff and immutable/protected governance over stale operational prose.,CONTROL_IMPLEMENTED,instructions/02_SOURCE_OF_TRUTH_AND_CONFLICT_RESOLUTION.md;instructions/policies/source_precedence.json;instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;docs/final/CODEX_HANDOFF.md;governance/CURRENT_STATE.yaml,VAL-SOURCE-PRECEDENCE;VAL-NO-W26;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-06-006,6,SOURCE-OF-TRUTH PRECEDENCE,"Prioritize current state, backlog, known gaps, and final implementation priority over historical wave pointers.",CONTROL_IMPLEMENTED,instructions/02_SOURCE_OF_TRUTH_AND_CONFLICT_RESOLUTION.md;instructions/policies/source_precedence.json;instructions/01_PROJECT_IDENTITY_AND_HANDOFF.md;docs/final/CODEX_HANDOFF.md;governance/CURRENT_STATE.yaml,VAL-SOURCE-PRECEDENCE;VAL-NO-W26;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-06-007,6,SOURCE-OF-TRUTH PRECEDENCE,"Use machine-readable requirements, ADR, acceptance, task, dependency, schema, and source registries as canonical structured evidence.",CONTROL_IMPLEMENTED,instructions/02_SOURCE_OF_TRUTH_AND_CONFLICT_RESOLUTION.md;instructions/policies/source_precedence.json,VAL-SOURCE-PRECEDENCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
