path,change_type,previous_sha256,current_sha256
tests/test_context_intelligence_governance.py,UNCHANGED,a9d6c18cec7f3568c405a381651b125accd1fb0ba9690e8ac4d0df01944abd90,a9d6c18cec7f3568c405a381651b125accd1fb0ba9690e8ac4d0df01944abd90
tests/test_data_research.py,UNCHANGED,13222b29759d3250607b1dceefb0a9b9483c019c87f2e8af75c579f6a943ffd6,13222b29759d3250607b1dceefb0a9b9483c019c87f2e8af75c579f6a943ffd6
tests/test_entity_governance.py,UNCHANGED,67d49b627949c7e2a2b3240a9c7a44b526ed245f40c8483038e6201191d932b0,67d49b627949c7e2a2b3240a9c7a44b526ed245f40c8483038e6201191d932b0
tests/test_feature_lifecycle_governance.py,UNCHANGED,7bc6cf085cc225981d12f506f6e470177776f9eb63da828a9aa518fece247f80,7bc6cf085cc225981d12f506f6e470177776f9eb63da828a9aa518fece247f80
tests/test_feature_registry_governance.py,UNCHANGED,a845427f40a9107a9d4e7c1e9284e2afdac3cf34113500cf0bdde455af1ea0a8,a845427f40a9107a9d4e7c1e9284e2afdac3cf34113500cf0bdde455af1ea0a8
tests/test_model_architecture_governance.py,UNCHANGED,19acadb595068d59b0f0ab57e3e526ebc3bafa7cb6814a6e16d3727b88b093de,19acadb595068d59b0f0ab57e3e526ebc3bafa7cb6814a6e16d3727b88b093de
tests/test_package_scaffold.py,MODIFIED,237b15987c78735a837fb16ba273fa16156732e705ea45a6697f58600a69bd1a,341a381af851c275715ab704cf062a60841ccc66e99abf04467c2695627cd056
tests/test_player_intelligence_governance.py,UNCHANGED,23cb894538e4271db8049fa84f0ef289e120a82c5231bb13f17f7d8e6f609737,23cb894538e4271db8049fa84f0ef289e120a82c5231bb13f17f7d8e6f609737
tests/test_repo_integrity_tools.py,UNCHANGED,8f8170ae2472455e4f9c45e0fd94f01d8850f38d30a97f3cacc31acf4fb544da,8f8170ae2472455e4f9c45e0fd94f01d8850f38d30a97f3cacc31acf4fb544da
tests/test_tamu_specialization_governance.py,UNCHANGED,50a18f4ea1fd69de191868abc77f9c410db45e2d3e737b6cef46946661878e98,50a18f4ea1fd69de191868abc77f9c410db45e2d3e737b6cef46946661878e98
tests/test_team_state_governance.py,UNCHANGED,30b7ef4fa0939f578878e8143d315160ce83f76cb3979b57832a43353cfb0654,30b7ef4fa0939f578878e8143d315160ce83f76cb3979b57832a43353cfb0654
tests/test_temporal_governance.py,UNCHANGED,b5dd90c6d17d8a0bda840cf043ee290247d8ad418388f308e1b87fb98e3ca2a2,b5dd90c6d17d8a0bda840cf043ee290247d8ad418388f308e1b87fb98e3ca2a2
tests/test_validation_science_governance.py,ADDED,,86a3012eb96d300ec2e7a9fc0ad55fd5d17903ea1c0f1a5e06c1fbb1d176cf55
tests/test_wave03_governance.py,UNCHANGED,03ef7fc09adb2ad536fc9e4ffd988bbcd8f4cac832fca125426abb85d3954c12,03ef7fc09adb2ad536fc9e4ffd988bbcd8f4cac832fca125426abb85d3954c12
tools/__init__.py,UNCHANGED,efba3e38d7c65a07fb837354b33776aecd4fb11dad137e26ebed95b050d1f8f4,efba3e38d7c65a07fb837354b33776aecd4fb11dad137e26ebed95b050d1f8f4
tools/package_wave.py,UNCHANGED,d06ac78614c2592e285d68e39bd46544757312ac583641fa9149b529ebb3176f,d06ac78614c2592e285d68e39bd46544757312ac583641fa9149b529ebb3176f
tools/packaging.py,UNCHANGED,dc5c8ce29d600260493259f7ef60e4dbcc22ae8d16d58a9876b965ed1f127fa0,dc5c8ce29d600260493259f7ef60e4dbcc22ae8d16d58a9876b965ed1f127fa0
tools/repo_integrity.py,UNCHANGED,268de064f3197c39138429c8097dc2fc263f58aee3ced3718f1de3ddc3911752,268de064f3197c39138429c8097dc2fc263f58aee3ced3718f1de3ddc3911752
tools/schema_discovery.py,UNCHANGED,dd4cf0cb54923dc5eb027f88a3f65480a5a28db1d79675a6850cb5f2461c4ecc,dd4cf0cb54923dc5eb027f88a3f65480a5a28db1d79675a6850cb5f2461c4ecc
tools/validate_acceptance.py,UNCHANGED,5cc254cc3bd0c11e85f67241075a820a1bd91aaaf54c18a8e8275cd2a59145fb,5cc254cc3bd0c11e85f67241075a820a1bd91aaaf54c18a8e8275cd2a59145fb
tools/validate_architecture.py,UNCHANGED,16e31ee27bd970b8ba002ce304810273daf64961213c08204a33fab52a2614d7,16e31ee27bd970b8ba002ce304810273daf64961213c08204a33fab52a2614d7
tools/validate_backlog.py,UNCHANGED,3593fd55533d29408fc32aa070dfafe581b7dbd67f9e231e517ad4b5e78b6699,3593fd55533d29408fc32aa070dfafe581b7dbd67f9e231e517ad4b5e78b6699
tools/validate_bas_science.py,MODIFIED,fdcfcece1708f38489a7724ae91c03e54f04789d7880b368724d2bee807622a8,ada88e6a6a599dbb9ed0cd7cdf13a2590d5b0caf6dbc599fcf632504e536f01c
tools/validate_context_intelligence.py,UNCHANGED,98c28785fa782dcf3281e4f4ab2fdddec03f9c2d5c4220da35d949c693fe6292,98c28785fa782dcf3281e4f4ab2fdddec03f9c2d5c4220da35d949c693fe6292
tools/validate_data_research.py,UNCHANGED,c75721d6b55a25b952500a1bab82bba4d725d96b4fad559bfe3a9fbbbfd432d5,c75721d6b55a25b952500a1bab82bba4d725d96b4fad559bfe3a9fbbbfd432d5
tools/validate_entities.py,UNCHANGED,f4293b7cfdc2fcac8394dfe968886f91c08619e82d97b42e280c2f38ee535fc1,f4293b7cfdc2fcac8394dfe968886f91c08619e82d97b42e280c2f38ee535fc1
tools/validate_feature_lifecycle.py,MODIFIED,cf537666a8f3881f3bd6f9cc12130dce6d5d1326c5e02cc25cd9e9c5bf58ac1a,54318298439691b85aaf58475bdab33a567bbd28bb94feb24f7bc43e899fed0b
tools/validate_feature_registry.py,UNCHANGED,8870145704a1be579171d02554bbd6a2494c652e3038b89b57f6bf07058c8dc7,8870145704a1be579171d02554bbd6a2494c652e3038b89b57f6bf07058c8dc7
tools/validate_model_architecture.py,MODIFIED,3d751cc6745d0bd6850332c8b08841f76d338441f218dfb19a66565509112ce2,91ebd4997785819fc9553f3405b8108a475547c75037b40a7fed27f5d763fd8f
tools/validate_player_intelligence.py,UNCHANGED,18af81922e78b9b619137dc34b8617786bc4e325e24266fcc1ed7a15881803af,18af81922e78b9b619137dc34b8617786bc4e325e24266fcc1ed7a15881803af
tools/validate_repository.py,UNCHANGED,669707ea08d1968c80911cf36b1be649a440eedffa97145dfab6f1728895d2c9,669707ea08d1968c80911cf36b1be649a440eedffa97145dfab6f1728895d2c9
tools/validate_tamu_specialization.py,MODIFIED,14d42ffaff9e9f2c5a73eb24ccb79d7dd65545e0cb6e2cc20ccd26b7b9d4e29d,8560d4db578f9d3838885806fcfc0eadd57ac56acf5d3032bfa6f1e2e2fe7e5d
tools/validate_team_state.py,UNCHANGED,56c65ad4b76f4ab6ddae887fab5a3eaa791e844642561822df7fff73ecb59061,56c65ad4b76f4ab6ddae887fab5a3eaa791e844642561822df7fff73ecb59061
tools/validate_temporal.py,UNCHANGED,0a39180ec81784d3a2e833af689f41381572554fd29d8ac2f568e3074873e206,0a39180ec81784d3a2e833af689f41381572554fd29d8ac2f568e3074873e206
tools/validate_validation_science.py,ADDED,,771c01336a4afcc2a116cb53d533bcd2bc6c88beaab0e8e6010ebb024c40e691
tools/validate_wave_pair.py,UNCHANGED,37e10d8195abb27a18d4ef74630721048526469aee72168dba30305d4372ab6d,37e10d8195abb27a18d4ef74630721048526469aee72168dba30305d4372ab6d
tools/verify_prior_wave.py,UNCHANGED,4931413bc72b63008b0ff718603844b30935415b446ed9c520da21fe030ae054,4931413bc72b63008b0ff718603844b30935415b446ed9c520da21fe030ae054
